(0), addressbook, State1:state233, State2:state550, Human Classification:2, cosine similarity: 0.9010415077209473
(10243), mrbs, State1:state179, State2:state274, Human Classification:2, cosine similarity: 0.8046873807907104
(10244), mrbs, State1:state239, State2:state302, Human Classification:1, cosine similarity: 0.9999999403953552
(10245), mrbs, State1:state43, State2:state154, Human Classification:1, cosine similarity: 0.9973958134651184
(10246), mrbs, State1:state162, State2:state316, Human Classification:2, cosine similarity: 0.994791567325592
(10247), mrbs, State1:state5, State2:state47, Human Classification:2, cosine similarity: 0.8854166269302368
(10248), mrbs, State1:state124, State2:state233, Human Classification:2, cosine similarity: 0.9947916269302368
(10249), mrbs, State1:state124, State2:state140, Human Classification:1, cosine similarity: 0.9999999403953552
(10250), mrbs, State1:state61, State2:state296, Human Classification:2, cosine similarity: 0.9999999403953552
(10251), mrbs, State1:state189, State2:state310, Human Classification:2, cosine similarity: 0.8046873807907104
(10252), mrbs, State1:state175, State2:state227, Human Classification:2, cosine similarity: 0.8072915077209473
(10253), mrbs, State1:state112, State2:state140, Human Classification:1, cosine similarity: 0.9999999403953552
(10254), mrbs, State1:state120, State2:state160, Human Classification:2, cosine similarity: 0.8020831346511841
(10255), mrbs, State1:state198, State2:state217, Human Classification:2, cosine similarity: 0.8046873807907104
(10256), mrbs, State1:state144, State2:state247, Human Classification:2, cosine similarity: 0.9973958134651184
(10257), mrbs, State1:state39, State2:state120, Human Classification:1, cosine similarity: 0.9973958134651184
(10258), mrbs, State1:state94, State2:state221, Human Classification:2, cosine similarity: 0.9843748807907104
(10259), mrbs, State1:state23, State2:state261, Human Classification:2, cosine similarity: 0.9999999403953552
(10260), mrbs, State1:state128, State2:state288, Human Classification:2, cosine similarity: 0.9973958134651184
(10261), mrbs, State1:state104, State2:state261, Human Classification:2, cosine similarity: 0.9999999403953552
(10262), mrbs, State1:state72, State2:state308, Human Classification:2, cosine similarity: 0.9999999403953552
(10263), mrbs, State1:state72, State2:state78, Human Classification:1, cosine similarity: 0.9999999403953552
(10264), mrbs, State1:state213, State2:state298, Human Classification:1, cosine similarity: 0.9843748807907104
(10265), mrbs, State1:state116, State2:state150, Human Classification:1, cosine similarity: 0.9973958134651184
(10266), mrbs, State1:state261, State2:state310, Human Classification:1, cosine similarity: 0.9999999403953552
(10267), mrbs, State1:state33, State2:state144, Human Classification:1, cosine similarity: 0.9973958134651184
(10268), mrbs, State1:state229, State2:state304, Human Classification:1, cosine similarity: 0.9973957538604736
(10269), mrbs, State1:state120, State2:state296, Human Classification:2, cosine similarity: 0.9973958134651184
(10270), mrbs, State1:state47, State2:state114, Human Classification:1, cosine similarity: 0.9973958134651184
(10271), mrbs, State1:state94, State2:state223, Human Classification:2, cosine similarity: 0.9843748807907104
(10272), mrbs, State1:state106, State2:state118, Human Classification:1, cosine similarity: 0.9947916269302368
(10273), mrbs, State1:state138, State2:state306, Human Classification:2, cosine similarity: 0.9973958134651184
(10274), mrbs, State1:state23, State2:state286, Human Classification:2, cosine similarity: 0.9999999403953552
(10275), mrbs, State1:state108, State2:state227, Human Classification:2, cosine similarity: 0.9973957538604736
(10276), mrbs, State1:state47, State2:state122, Human Classification:1, cosine similarity: 0.9973958134651184
(10277), mrbs, State1:state130, State2:state211, Human Classification:2, cosine similarity: 0.9973957538604736
(10278), mrbs, State1:state43, State2:state136, Human Classification:1, cosine similarity: 0.9973958134651184
(10279), mrbs, State1:state292, State2:state294, Human Classification:1, cosine similarity: 0.9999999403953552
(10280), mrbs, State1:state108, State2:state318, Human Classification:2, cosine similarity: 0.9973958134651184
(10281), mrbs, State1:state98, State2:state146, Human Classification:1, cosine similarity: 0.9947916269302368
(10282), mrbs, State1:state21, State2:state142, Human Classification:1, cosine similarity: 0.9973958134651184
(10283), mrbs, State1:index, State2:state146, Human Classification:1, cosine similarity: 0.9973958134651184
(10284), mrbs, State1:state72, State2:state124, Human Classification:1, cosine similarity: 0.9973958134651184
(10285), mrbs, State1:state84, State2:state253, Human Classification:2, cosine similarity: 0.9999999403953552
(10286), mrbs, State1:state221, State2:state249, Human Classification:1, cosine similarity: 0.9973957538604736
(10287), mrbs, State1:state154, State2:state302, Human Classification:2, cosine similarity: 0.9973958134651184
(10288), mrbs, State1:state136, State2:state231, Human Classification:2, cosine similarity: 0.9947916269302368
(10289), mrbs, State1:state74, State2:state255, Human Classification:2, cosine similarity: 0.9999999403953552
(10290), mrbs, State1:state68, State2:state114, Human Classification:1, cosine similarity: 0.9973958134651184
(10291), mrbs, State1:state94, State2:state122, Human Classification:2, cosine similarity: 0.9895832538604736
(10292), mrbs, State1:state5, State2:state132, Human Classification:2, cosine similarity: 0.8854166269302368
(10293), mrbs, State1:state196, State2:state225, Human Classification:1, cosine similarity: 0.9973957538604736
(10294), mrbs, State1:state35, State2:state152, Human Classification:1, cosine similarity: 0.9973958134651184
(10295), mrbs, State1:state206, State2:state255, Human Classification:2, cosine similarity: 0.9114582538604736
(10296), mrbs, State1:state53, State2:state160, Human Classification:2, cosine similarity: 0.8046873807907104
(10297), mrbs, State1:state13, State2:state126, Human Classification:1, cosine similarity: 0.994791567325592
(10298), mrbs, State1:state106, State2:state157, Human Classification:2, cosine similarity: 0.7994790077209473
(10299), mrbs, State1:state100, State2:state110, Human Classification:1, cosine similarity: 0.9947916269302368
(10300), mrbs, State1:state45, State2:state53, Human Classification:1, cosine similarity: 0.9999999403953552
(10301), mrbs, State1:state112, State2:state114, Human Classification:1, cosine similarity: 0.9999999403953552
(10302), mrbs, State1:state118, State2:state267, Human Classification:2, cosine similarity: 0.9999999403953552
(10303), mrbs, State1:state45, State2:state116, Human Classification:1, cosine similarity: 0.9999999403953552
(10304), mrbs, State1:state7, State2:state217, Human Classification:2, cosine similarity: 0.9114582538604736
(10305), mrbs, State1:state39, State2:state124, Human Classification:1, cosine similarity: 0.9973958134651184
(10306), mrbs, State1:state66, State2:state223, Human Classification:2, cosine similarity: 0.9973957538604736
(10307), mrbs, State1:state196, State2:state235, Human Classification:2, cosine similarity: 0.9921874403953552
(10308), mrbs, State1:state63, State2:state213, Human Classification:2, cosine similarity: 0.9973957538604736
(10309), mrbs, State1:state223, State2:state284, Human Classification:1, cosine similarity: 0.9973957538604736
(10310), mrbs, State1:state233, State2:state253, Human Classification:1, cosine similarity: 0.9973957538604736
(10311), mrbs, State1:state202, State2:state206, Human Classification:0, cosine similarity: 0.9999999403953552
(10312), mrbs, State1:state200, State2:state209, Human Classification:2, cosine similarity: 0.940104067325592
(10313), mrbs, State1:state72, State2:state237, Human Classification:2, cosine similarity: 0.9999999403953552
(10314), mrbs, State1:state196, State2:state280, Human Classification:1, cosine similarity: 0.9999999403953552
(10315), mrbs, State1:state259, State2:state318, Human Classification:1, cosine similarity: 0.9973958134651184
(10316), mrbs, State1:state100, State2:state104, Human Classification:1, cosine similarity: 0.9973958134651184
(10317), mrbs, State1:state198, State2:state239, Human Classification:2, cosine similarity: 0.8020832538604736
(10318), mrbs, State1:state13, State2:state316, Human Classification:2, cosine similarity: 0.994791567325592
(10319), mrbs, State1:state185, State2:state215, Human Classification:2, cosine similarity: 0.9973957538604736
(10320), mrbs, State1:state5, State2:state17, Human Classification:2, cosine similarity: 0.8854166269302368
(10321), mrbs, State1:state98, State2:state110, Human Classification:1, cosine similarity: 0.9947916269302368
(10322), mrbs, State1:state253, State2:state257, Human Classification:1, cosine similarity: 0.9999999403953552
(10323), mrbs, State1:state157, State2:state175, Human Classification:0, cosine similarity: 0.9999999403953552
(10324), mrbs, State1:state86, State2:state209, Human Classification:2, cosine similarity: 0.9921874403953552
(10325), mrbs, State1:state45, State2:state189, Human Classification:2, cosine similarity: 0.8046873807907104
(10326), mrbs, State1:state231, State2:state265, Human Classification:1, cosine similarity: 0.9973957538604736
(10327), mrbs, State1:state74, State2:state304, Human Classification:2, cosine similarity: 0.9999999403953552
(10328), mrbs, State1:state9, State2:state128, Human Classification:2, cosine similarity: 0.9296873807907104
(10329), mrbs, State1:state227, State2:state243, Human Classification:1, cosine similarity: 0.9973957538604736
(10330), mrbs, State1:state170, State2:state233, Human Classification:2, cosine similarity: 0.9973957538604736
(10331), mrbs, State1:state140, State2:state150, Human Classification:1, cosine similarity: 0.9999999403953552
(10332), mrbs, State1:state132, State2:state209, Human Classification:2, cosine similarity: 0.9921874403953552
(10333), mrbs, State1:state68, State2:state172, Human Classification:2, cosine similarity: 0.8880206942558289
(10334), mrbs, State1:state211, State2:state304, Human Classification:1, cosine similarity: 0.9973957538604736
(10335), mrbs, State1:state221, State2:state314, Human Classification:1, cosine similarity: 0.9947916269302368
(10336), mrbs, State1:state112, State2:state288, Human Classification:2, cosine similarity: 0.9973958134651184
(10337), mrbs, State1:state78, State2:state114, Human Classification:1, cosine similarity: 0.9973958134651184
(10338), mrbs, State1:state166, State2:state237, Human Classification:2, cosine similarity: 0.9921874403953552
(10339), mrbs, State1:state202, State2:state257, Human Classification:2, cosine similarity: 0.9114582538604736
(10340), mrbs, State1:state183, State2:state316, Human Classification:2, cosine similarity: 0.8020831346511841
(10341), mrbs, State1:state86, State2:state235, Human Classification:2, cosine similarity: 0.9921874403953552
(10342), mrbs, State1:state27, State2:state144, Human Classification:1, cosine similarity: 0.9973958134651184
(10343), mrbs, State1:state31, State2:state233, Human Classification:2, cosine similarity: 0.986979067325592
(10344), mrbs, State1:state90, State2:state243, Human Classification:2, cosine similarity: 0.9999999403953552
(10345), mrbs, State1:state183, State2:state292, Human Classification:2, cosine similarity: 0.8046873807907104
(10346), mrbs, State1:state116, State2:state292, Human Classification:2, cosine similarity: 0.9999999403953552
(10347), mrbs, State1:state51, State2:state61, Human Classification:1, cosine similarity: 0.9999999403953552
(10348), mrbs, State1:state68, State2:state284, Human Classification:2, cosine similarity: 0.9999999403953552
(10349), mrbs, State1:state90, State2:state157, Human Classification:2, cosine similarity: 0.8046873807907104
(10350), mrbs, State1:state114, State2:state227, Human Classification:2, cosine similarity: 0.9947916269302368
(10351), mrbs, State1:state27, State2:state245, Human Classification:2, cosine similarity: 0.9999999403953552
(10352), mrbs, State1:state23, State2:state298, Human Classification:2, cosine similarity: 0.9869791269302368
(10353), mrbs, State1:state211, State2:state282, Human Classification:1, cosine similarity: 0.9973957538604736
(10354), mrbs, State1:state68, State2:state225, Human Classification:2, cosine similarity: 0.9973957538604736
(10355), mrbs, State1:state255, State2:state259, Human Classification:1, cosine similarity: 0.9999999403953552
(10356), mrbs, State1:state124, State2:state312, Human Classification:2, cosine similarity: 0.9973957538604736
(10357), mrbs, State1:state126, State2:state300, Human Classification:2, cosine similarity: 0.9973958134651184
(10358), mrbs, State1:state37, State2:state257, Human Classification:2, cosine similarity: 0.9999999403953552
(10359), mrbs, State1:state189, State2:state284, Human Classification:2, cosine similarity: 0.8046873807907104
(10360), mrbs, State1:state39, State2:state76, Human Classification:1, cosine similarity: 0.9999999403953552
(10361), mrbs, State1:state74, State2:state110, Human Classification:1, cosine similarity: 0.9973958134651184
(10362), mrbs, State1:state80, State2:state292, Human Classification:2, cosine similarity: 0.9999999403953552
(10363), mrbs, State1:state138, State2:state227, Human Classification:2, cosine similarity: 0.9947916269302368
(10364), mrbs, State1:state43, State2:state304, Human Classification:2, cosine similarity: 0.9999999403953552
(10365), mrbs, State1:state106, State2:state245, Human Classification:2, cosine similarity: 0.9947916269302368
(10366), mrbs, State1:state17, State2:state296, Human Classification:2, cosine similarity: 0.9999999403953552
(10367), mrbs, State1:state15, State2:state282, Human Classification:2, cosine similarity: 0.9999999403953552
(10368), mrbs, State1:state45, State2:state298, Human Classification:2, cosine similarity: 0.9869791269302368
(10369), mrbs, State1:state68, State2:state219, Human Classification:2, cosine similarity: 0.9973957538604736
(10370), mrbs, State1:state76, State2:state102, Human Classification:1, cosine similarity: 0.9999999403953552
(10371), mrbs, State1:state27, State2:state55, Human Classification:1, cosine similarity: 0.9999999403953552
(10372), mrbs, State1:state31, State2:state198, Human Classification:2, cosine similarity: 0.8020831942558289
(10373), mrbs, State1:state142, State2:state200, Human Classification:2, cosine similarity: 0.9453123211860657
(10374), mrbs, State1:state55, State2:state124, Human Classification:1, cosine similarity: 0.9973958134651184
(10375), mrbs, State1:state128, State2:state179, Human Classification:2, cosine similarity: 0.8020831346511841
(10376), mrbs, State1:state29, State2:state134, Human Classification:1, cosine similarity: 0.9973958134651184
(10377), mrbs, State1:state86, State2:state108, Human Classification:1, cosine similarity: 0.9999999403953552
(10378), mrbs, State1:state124, State2:state136, Human Classification:1, cosine similarity: 0.9999999403953552
(10379), mrbs, State1:state211, State2:state251, Human Classification:1, cosine similarity: 0.9973957538604736
(10380), mrbs, State1:state13, State2:state15, Human Classification:1, cosine similarity: 0.9921874403953552
(10381), mrbs, State1:state100, State2:state108, Human Classification:1, cosine similarity: 0.9973958134651184
(10382), mrbs, State1:state53, State2:state261, Human Classification:2, cosine similarity: 0.9999999403953552
(10383), mrbs, State1:state278, State2:state282, Human Classification:1, cosine similarity: 0.9999999403953552
(10384), mrbs, State1:state43, State2:state227, Human Classification:2, cosine similarity: 0.9973957538604736
(10385), mrbs, State1:state136, State2:state204, Human Classification:2, cosine similarity: 0.9270832538604736
(10386), mrbs, State1:state154, State2:state300, Human Classification:2, cosine similarity: 0.9973958134651184
(10387), mrbs, State1:state7, State2:state84, Human Classification:2, cosine similarity: 0.9140623807907104
(10388), mrbs, State1:state302, State2:state308, Human Classification:1, cosine similarity: 0.9999999403953552
(10389), mrbs, State1:state29, State2:state204, Human Classification:2, cosine similarity: 0.9244791269302368
(10390), mrbs, State1:state21, State2:state195, Human Classification:2, cosine similarity: 0.9062498807907104
(10391), mrbs, State1:state84, State2:state247, Human Classification:2, cosine similarity: 0.9999999403953552
(10392), mrbs, State1:state223, State2:state251, Human Classification:1, cosine similarity: 0.9973957538604736
(10393), mrbs, State1:state31, State2:state247, Human Classification:2, cosine similarity: 0.9895832538604736
(10394), mrbs, State1:state170, State2:state206, Human Classification:2, cosine similarity: 0.9114582538604736
(10395), mrbs, State1:state150, State2:state316, Human Classification:2, cosine similarity: 0.9999999403953552
(10396), mrbs, State1:state23, State2:state318, Human Classification:2, cosine similarity: 0.9973958134651184
(10397), mrbs, State1:state300, State2:state312, Human Classification:1, cosine similarity: 0.9947916269302368
(10398), mrbs, State1:state124, State2:state195, Human Classification:2, cosine similarity: 0.908854067325592
(10399), mrbs, State1:state53, State2:state96, Human Classification:1, cosine similarity: 0.9973958134651184
(10400), mrbs, State1:state114, State2:state160, Human Classification:2, cosine similarity: 0.8020831346511841
(10401), mrbs, State1:state45, State2:state61, Human Classification:1, cosine similarity: 0.9999999403953552
(10402), mrbs, State1:state23, State2:state134, Human Classification:1, cosine similarity: 0.9973958134651184
(10403), mrbs, State1:state146, State2:state175, Human Classification:2, cosine similarity: 0.8020831346511841
(10404), mrbs, State1:state66, State2:state84, Human Classification:1, cosine similarity: 0.9999999403953552
(10405), mrbs, State1:state302, State2:state312, Human Classification:1, cosine similarity: 0.9947916269302368
(10406), mrbs, State1:state255, State2:state294, Human Classification:1, cosine similarity: 0.9999999403953552
(10407), mrbs, State1:state124, State2:state292, Human Classification:2, cosine similarity: 0.9973958134651184
(10408), mrbs, State1:state172, State2:state227, Human Classification:2, cosine similarity: 0.885416567325592
(10409), mrbs, State1:state118, State2:state263, Human Classification:2, cosine similarity: 0.9999999403953552
(10410), mrbs, State1:state31, State2:state314, Human Classification:2, cosine similarity: 0.9921874403953552
(10411), mrbs, State1:state150, State2:state239, Human Classification:2, cosine similarity: 0.9973958134651184
(10412), mrbs, State1:state144, State2:state270, Human Classification:2, cosine similarity: 0.9973958134651184
(10413), mrbs, State1:state98, State2:state136, Human Classification:1, cosine similarity: 0.9947916269302368
(10414), mrbs, State1:state51, State2:state110, Human Classification:1, cosine similarity: 0.9973958134651184
(10415), mrbs, State1:state43, State2:state66, Human Classification:1, cosine similarity: 0.9999999403953552
(10416), mrbs, State1:state134, State2:state284, Human Classification:2, cosine similarity: 0.9973958134651184
(10417), mrbs, State1:state23, State2:state282, Human Classification:2, cosine similarity: 0.9999999403953552
(10418), mrbs, State1:state259, State2:state282, Human Classification:1, cosine similarity: 0.9999999403953552
(10419), mrbs, State1:state53, State2:state270, Human Classification:2, cosine similarity: 0.9999999403953552
(10420), mrbs, State1:state29, State2:state209, Human Classification:2, cosine similarity: 0.9921874403953552
(10421), mrbs, State1:state100, State2:state227, Human Classification:2, cosine similarity: 0.9947916269302368
(10422), mrbs, State1:index, State2:state76, Human Classification:1, cosine similarity: 0.9999999403953552
(10423), mrbs, State1:state76, State2:state120, Human Classification:1, cosine similarity: 0.9973958134651184
(10424), mrbs, State1:index, State2:state106, Human Classification:1, cosine similarity: 0.9947916269302368
(10425), mrbs, State1:state134, State2:state310, Human Classification:2, cosine similarity: 0.9973958134651184
(10426), mrbs, State1:state51, State2:state243, Human Classification:2, cosine similarity: 0.9999999403953552
(10427), mrbs, State1:state49, State2:state229, Human Classification:2, cosine similarity: 0.9973957538604736
(10428), mrbs, State1:state72, State2:state290, Human Classification:2, cosine similarity: 0.9999999403953552
(10429), mrbs, State1:state140, State2:state278, Human Classification:2, cosine similarity: 0.9973958134651184
(10430), mrbs, State1:state86, State2:state92, Human Classification:1, cosine similarity: 0.9999999403953552
(10431), mrbs, State1:state5, State2:state282, Human Classification:2, cosine similarity: 0.8854166269302368
(10432), mrbs, State1:state68, State2:state118, Human Classification:1, cosine similarity: 0.9999999403953552
(10433), mrbs, State1:state90, State2:state308, Human Classification:2, cosine similarity: 0.9999999403953552
(10434), mrbs, State1:index, State2:state209, Human Classification:2, cosine similarity: 0.9921874403953552
(10435), mrbs, State1:state94, State2:state206, Human Classification:2, cosine similarity: 0.9140623807907104
(10436), mrbs, State1:state150, State2:state314, Human Classification:2, cosine similarity: 0.9999999403953552
(10437), mrbs, State1:state25, State2:state53, Human Classification:1, cosine similarity: 0.9999999403953552
(10438), mrbs, State1:state61, State2:state80, Human Classification:1, cosine similarity: 0.9999999403953552
(10439), mrbs, State1:state247, State2:state278, Human Classification:1, cosine similarity: 0.9999999403953552
(10440), mrbs, State1:state146, State2:state290, Human Classification:2, cosine similarity: 0.9973958134651184
(10441), mrbs, State1:state206, State2:state233, Human Classification:2, cosine similarity: 0.908854067325592
(10442), mrbs, State1:state51, State2:state245, Human Classification:2, cosine similarity: 0.9999999403953552
(10443), mrbs, State1:state126, State2:state166, Human Classification:2, cosine similarity: 0.994791567325592
(10444), mrbs, State1:state140, State2:state241, Human Classification:2, cosine similarity: 0.9973958134651184
(10445), mrbs, State1:state5, State2:state241, Human Classification:2, cosine similarity: 0.8854166269302368
(10446), mrbs, State1:state78, State2:state108, Human Classification:1, cosine similarity: 0.9999999403953552
(10447), mrbs, State1:state106, State2:state265, Human Classification:2, cosine similarity: 0.9947916269302368
(10448), mrbs, State1:state17, State2:state290, Human Classification:2, cosine similarity: 0.9999999403953552
(10449), mrbs, State1:state86, State2:state318, Human Classification:2, cosine similarity: 0.9973958134651184
(10450), mrbs, State1:state108, State2:state204, Human Classification:2, cosine similarity: 0.9244791269302368
(10451), mrbs, State1:state49, State2:state74, Human Classification:1, cosine similarity: 0.9999999403953552
(10452), mrbs, State1:state47, State2:state49, Human Classification:1, cosine similarity: 0.9999999403953552
(10453), mrbs, State1:state55, State2:state112, Human Classification:1, cosine similarity: 0.9973958134651184
(10454), mrbs, State1:state39, State2:state168, Human Classification:2, cosine similarity: 0.9921874403953552
(10455), mrbs, State1:state116, State2:state172, Human Classification:2, cosine similarity: 0.8880206942558289
(10456), mrbs, State1:state100, State2:state102, Human Classification:1, cosine similarity: 0.9973958134651184
(10457), mrbs, State1:state88, State2:state316, Human Classification:2, cosine similarity: 0.9973958134651184
(10458), mrbs, State1:state25, State2:state148, Human Classification:1, cosine similarity: 0.9973958134651184
(10459), mrbs, State1:state70, State2:state245, Human Classification:2, cosine similarity: 0.9999999403953552
(10460), mrbs, State1:state126, State2:state157, Human Classification:2, cosine similarity: 0.8020831346511841
(10461), mrbs, State1:state146, State2:state206, Human Classification:2, cosine similarity: 0.9140623807907104
(10462), mrbs, State1:state128, State2:state213, Human Classification:2, cosine similarity: 0.9947916269302368
(10463), mrbs, State1:state17, State2:state211, Human Classification:2, cosine similarity: 0.9973957538604736
(10464), mrbs, State1:state229, State2:state318, Human Classification:1, cosine similarity: 0.9947916269302368
(10465), mrbs, State1:state5, State2:state223, Human Classification:2, cosine similarity: 0.8828123807907104
(10466), mrbs, State1:state312, State2:state316, Human Classification:1, cosine similarity: 0.9973957538604736
(10467), mrbs, State1:state245, State2:state259, Human Classification:1, cosine similarity: 0.9999999403953552
(10468), mrbs, State1:state23, State2:state108, Human Classification:1, cosine similarity: 0.9999999403953552
(10469), mrbs, State1:state185, State2:state243, Human Classification:2, cosine similarity: 0.9999999403953552
(10470), mrbs, State1:state25, State2:state185, Human Classification:1, cosine similarity: 0.9999999403953552
(10471), mrbs, State1:state206, State2:state265, Human Classification:2, cosine similarity: 0.9114582538604736
(10472), mrbs, State1:state183, State2:state253, Human Classification:2, cosine similarity: 0.8046873807907104
(10473), mrbs, State1:state66, State2:state80, Human Classification:1, cosine similarity: 0.9999999403953552
(10474), mrbs, State1:state253, State2:state304, Human Classification:1, cosine similarity: 0.9999999403953552
(10475), mrbs, State1:state23, State2:state274, Human Classification:2, cosine similarity: 0.9999999403953552
(10476), mrbs, State1:state43, State2:state118, Human Classification:1, cosine similarity: 0.9999999403953552
(10477), mrbs, State1:state164, State2:state310, Human Classification:2, cosine similarity: 0.9921874403953552
(10478), mrbs, State1:state144, State2:state245, Human Classification:2, cosine similarity: 0.9973958134651184
(10479), mrbs, State1:state17, State2:state84, Human Classification:1, cosine similarity: 0.9999999403953552
(10480), mrbs, State1:state126, State2:state162, Human Classification:2, cosine similarity: 0.994791567325592
(10481), mrbs, State1:state221, State2:state300, Human Classification:1, cosine similarity: 0.9973957538604736
(10482), mrbs, State1:state33, State2:state80, Human Classification:1, cosine similarity: 0.9999999403953552
(10483), mrbs, State1:state198, State2:state225, Human Classification:2, cosine similarity: 0.8046873807907104
(10484), mrbs, State1:state53, State2:state251, Human Classification:2, cosine similarity: 0.9999999403953552
(10485), mrbs, State1:state76, State2:state280, Human Classification:2, cosine similarity: 0.9999999403953552
(10486), mrbs, State1:state68, State2:state239, Human Classification:2, cosine similarity: 0.9999999403953552
(10487), mrbs, State1:state92, State2:state265, Human Classification:2, cosine similarity: 0.9999999403953552
(10488), mrbs, State1:state196, State2:state308, Human Classification:1, cosine similarity: 0.9999999403953552
(10489), mrbs, State1:state243, State2:state314, Human Classification:1, cosine similarity: 0.9973958134651184
(10490), mrbs, State1:state219, State2:state282, Human Classification:1, cosine similarity: 0.9973957538604736
(10491), mrbs, State1:state78, State2:state80, Human Classification:1, cosine similarity: 0.9999999403953552
(10492), mrbs, State1:state63, State2:state122, Human Classification:1, cosine similarity: 0.9973958134651184
(10493), mrbs, State1:state37, State2:state128, Human Classification:1, cosine similarity: 0.9973958134651184
(10494), mrbs, State1:state124, State2:state223, Human Classification:2, cosine similarity: 0.9947916269302368
(10495), mrbs, State1:state104, State2:state160, Human Classification:2, cosine similarity: 0.8046873807907104
(10496), mrbs, State1:state33, State2:state237, Human Classification:2, cosine similarity: 0.9999999403953552
(10497), mrbs, State1:state5, State2:state280, Human Classification:2, cosine similarity: 0.8854166269302368
(10498), mrbs, State1:state82, State2:state251, Human Classification:2, cosine similarity: 0.9999999403953552
(10499), mrbs, State1:state43, State2:state51, Human Classification:1, cosine similarity: 0.9999999403953552
(10500), mrbs, State1:state70, State2:state100, Human Classification:1, cosine similarity: 0.9973958134651184
(10501), mrbs, State1:state209, State2:state282, Human Classification:1, cosine similarity: 0.9921874403953552
(10502), mrbs, State1:state51, State2:state255, Human Classification:2, cosine similarity: 0.9999999403953552
(10503), mrbs, State1:state25, State2:state72, Human Classification:1, cosine similarity: 0.9999999403953552
(10504), mrbs, State1:state5, State2:state146, Human Classification:2, cosine similarity: 0.8880207538604736
(10505), mrbs, State1:state245, State2:state318, Human Classification:1, cosine similarity: 0.9973958134651184
(10506), mrbs, State1:state49, State2:state267, Human Classification:2, cosine similarity: 0.9999999403953552
(10507), mrbs, State1:state57, State2:state235, Human Classification:2, cosine similarity: 0.9921874403953552
(10508), mrbs, State1:state166, State2:state308, Human Classification:2, cosine similarity: 0.9921874403953552
(10509), mrbs, State1:state21, State2:state276, Human Classification:2, cosine similarity: 0.9999999403953552
(10510), mrbs, State1:state25, State2:state227, Human Classification:2, cosine similarity: 0.9973957538604736
(10511), mrbs, State1:state251, State2:state316, Human Classification:1, cosine similarity: 0.9973958134651184
(10512), mrbs, State1:state92, State2:state302, Human Classification:2, cosine similarity: 0.9999999403953552
(10513), mrbs, State1:state94, State2:state314, Human Classification:2, cosine similarity: 0.9895832538604736
(10514), mrbs, State1:state31, State2:state154, Human Classification:2, cosine similarity: 0.9921874403953552
(10515), mrbs, State1:state233, State2:state316, Human Classification:1, cosine similarity: 0.9947916269302368
(10516), mrbs, State1:state128, State2:state152, Human Classification:1, cosine similarity: 0.9999999403953552
(10517), mrbs, State1:state86, State2:state160, Human Classification:2, cosine similarity: 0.8046873807907104
(10518), mrbs, State1:state280, State2:state290, Human Classification:1, cosine similarity: 0.9999999403953552
(10519), mrbs, State1:state45, State2:state235, Human Classification:2, cosine similarity: 0.9921874403953552
(10520), mrbs, State1:state7, State2:state239, Human Classification:2, cosine similarity: 0.9140623807907104
(10521), mrbs, State1:state294, State2:state306, Human Classification:1, cosine similarity: 0.9999999403953552
(10522), mrbs, State1:state47, State2:state108, Human Classification:1, cosine similarity: 0.9999999403953552
(10523), mrbs, State1:state63, State2:state245, Human Classification:2, cosine similarity: 0.9999999403953552
(10524), mrbs, State1:state198, State2:state278, Human Classification:2, cosine similarity: 0.8020832538604736
(10525), mrbs, State1:state76, State2:state110, Human Classification:1, cosine similarity: 0.9973958134651184
(10526), mrbs, State1:state284, State2:state308, Human Classification:1, cosine similarity: 0.9999999403953552
(10527), mrbs, State1:state102, State2:state223, Human Classification:2, cosine similarity: 0.9973957538604736
(10528), mrbs, State1:state7, State2:state278, Human Classification:2, cosine similarity: 0.9140623807907104
(10529), mrbs, State1:state116, State2:state166, Human Classification:2, cosine similarity: 0.9921874403953552
(10530), mrbs, State1:index, State2:state3, Human Classification:2, cosine similarity: 0.8046873807907104
(10531), mrbs, State1:state23, State2:state104, Human Classification:1, cosine similarity: 0.9999999403953552
(10532), mrbs, State1:state25, State2:state233, Human Classification:2, cosine similarity: 0.9973957538604736
(10533), mrbs, State1:state57, State2:state276, Human Classification:2, cosine similarity: 0.9999999403953552
(10534), mrbs, State1:state114, State2:state124, Human Classification:1, cosine similarity: 0.9999999403953552
(10535), mrbs, State1:state247, State2:state263, Human Classification:1, cosine similarity: 0.9999999403953552
(10536), mrbs, State1:state148, State2:state157, Human Classification:2, cosine similarity: 0.8020831346511841
(10537), mrbs, State1:state31, State2:state284, Human Classification:2, cosine similarity: 0.9895832538604736
(10538), mrbs, State1:state21, State2:state263, Human Classification:2, cosine similarity: 0.9999999403953552
(10539), mrbs, State1:state33, State2:state302, Human Classification:2, cosine similarity: 0.9999999403953552
(10540), mrbs, State1:state41, State2:state150, Human Classification:1, cosine similarity: 0.9973958134651184
(10541), mrbs, State1:state37, State2:state263, Human Classification:2, cosine similarity: 0.9999999403953552
(10542), mrbs, State1:state211, State2:state290, Human Classification:1, cosine similarity: 0.9973957538604736
(10543), mrbs, State1:state55, State2:state213, Human Classification:2, cosine similarity: 0.9973957538604736
(10544), mrbs, State1:state43, State2:state179, Human Classification:2, cosine similarity: 0.8046873807907104
(10545), mrbs, State1:state122, State2:state136, Human Classification:1, cosine similarity: 0.9999999403953552
