(0), addressbook, State1:state233, State2:state550, Human Classification:2, cosine similarity: 0.901041567325592
(12341), pagekit, State1:state41, State2:state798, Human Classification:2, cosine similarity: 0.9583332538604736
(12342), pagekit, State1:state223, State2:state238, Human Classification:1, cosine similarity: 0.9999999403953552
(12343), pagekit, State1:state465, State2:state798, Human Classification:1, cosine similarity: 0.9843749403953552
(12344), pagekit, State1:state844, State2:state893, Human Classification:2, cosine similarity: 0.9895831942558289
(12345), pagekit, State1:state8, State2:state141, Human Classification:2, cosine similarity: 0.9609373807907104
(12346), pagekit, State1:state676, State2:state844, Human Classification:2, cosine similarity: 0.9843748807907104
(12347), pagekit, State1:state772, State2:state808, Human Classification:2, cosine similarity: 0.9843748807907104
(12348), pagekit, State1:state626, State2:state741, Human Classification:2, cosine similarity: 0.9817706942558289
(12349), pagekit, State1:state452, State2:state523, Human Classification:2, cosine similarity: 0.9973957538604736
(12350), pagekit, State1:state417, State2:state523, Human Classification:2, cosine similarity: 0.9635416269302368
(12351), pagekit, State1:state305, State2:state893, Human Classification:1, cosine similarity: 0.9791665077209473
(12352), pagekit, State1:state41, State2:state495, Human Classification:2, cosine similarity: 0.963541567325592
(12353), pagekit, State1:state466, State2:state644, Human Classification:1, cosine similarity: 0.9869791269302368
(12354), pagekit, State1:state732, State2:state885, Human Classification:2, cosine similarity: 0.9921874403953552
(12355), pagekit, State1:state142, State2:state676, Human Classification:1, cosine similarity: 0.9765623807907104
(12356), pagekit, State1:state297, State2:state498, Human Classification:1, cosine similarity: 0.9973957538604736
(12357), pagekit, State1:state89, State2:state223, Human Classification:1, cosine similarity: 0.9999999403953552
(12358), pagekit, State1:state653, State2:state901, Human Classification:1, cosine similarity: 0.994791567325592
(12359), pagekit, State1:state571, State2:state893, Human Classification:1, cosine similarity: 0.979166567325592
(12360), pagekit, State1:state79, State2:state395, Human Classification:1, cosine similarity: 0.9999999403953552
(12361), pagekit, State1:state662, State2:state852, Human Classification:2, cosine similarity: 0.9765623807907104
(12362), pagekit, State1:state573, State2:state785, Human Classification:2, cosine similarity: 0.9973957538604736
(12363), pagekit, State1:state20, State2:state728, Human Classification:2, cosine similarity: 0.7942707538604736
(12364), pagekit, State1:state433, State2:state733, Human Classification:1, cosine similarity: 0.9921874403953552
(12365), pagekit, State1:state395, State2:state759, Human Classification:2, cosine similarity: 0.9739581942558289
(12366), pagekit, State1:state675, State2:state886, Human Classification:1, cosine similarity: 0.9921874403953552
(12367), pagekit, State1:state524, State2:state746, Human Classification:1, cosine similarity: 0.9921874403953552
(12368), pagekit, State1:state786, State2:state877, Human Classification:2, cosine similarity: 0.986979067325592
(12369), pagekit, State1:state297, State2:state833, Human Classification:2, cosine similarity: 0.9765623807907104
(12370), pagekit, State1:state50, State2:state281, Human Classification:1, cosine similarity: 0.9999999403953552
(12371), pagekit, State1:state6, State2:state571, Human Classification:1, cosine similarity: 0.9895832538604736
(12372), pagekit, State1:state3, State2:state553, Human Classification:2, cosine similarity: 0.8958332538604736
(12373), pagekit, State1:state567, State2:state877, Human Classification:2, cosine similarity: 0.9895832538604736
(12374), pagekit, State1:state531, State2:state662, Human Classification:2, cosine similarity: 0.9713541269302368
(12375), pagekit, State1:state89, State2:state466, Human Classification:1, cosine similarity: 0.9817706942558289
(12376), pagekit, State1:state509, State2:state567, Human Classification:2, cosine similarity: 0.9713540077209473
(12377), pagekit, State1:state210, State2:state249, Human Classification:1, cosine similarity: 0.9999999403953552
(12378), pagekit, State1:state148, State2:state498, Human Classification:1, cosine similarity: 0.9817706942558289
(12379), pagekit, State1:state673, State2:state785, Human Classification:1, cosine similarity: 0.9687498807907104
(12380), pagekit, State1:state893, State2:state904, Human Classification:2, cosine similarity: 0.9999999403953552
(12381), pagekit, State1:state142, State2:state688, Human Classification:2, cosine similarity: 0.9765623807907104
(12382), pagekit, State1:state345, State2:state531, Human Classification:1, cosine similarity: 0.9895832538604736
(12383), pagekit, State1:state8, State2:state872, Human Classification:2, cosine similarity: 0.9713540077209473
(12384), pagekit, State1:state466, State2:state833, Human Classification:2, cosine similarity: 0.9921874403953552
(12385), pagekit, State1:state199, State2:state676, Human Classification:2, cosine similarity: 0.9739581942558289
(12386), pagekit, State1:state433, State2:state837, Human Classification:1, cosine similarity: 0.9921874403953552
(12387), pagekit, State1:state16, State2:state79, Human Classification:2, cosine similarity: 0.979166567325592
(12388), pagekit, State1:state249, State2:state388, Human Classification:1, cosine similarity: 0.9999999403953552
(12389), pagekit, State1:state326, State2:state553, Human Classification:1, cosine similarity: 0.9895832538604736
(12390), pagekit, State1:state481, State2:state868, Human Classification:2, cosine similarity: 0.9739582538604736
(12391), pagekit, State1:state310, State2:state368, Human Classification:2, cosine similarity: 0.9999999403953552
(12392), pagekit, State1:state330, State2:state484, Human Classification:2, cosine similarity: 0.9817706942558289
(12393), pagekit, State1:state833, State2:state879, Human Classification:2, cosine similarity: 0.9895832538604736
(12394), pagekit, State1:state130, State2:state281, Human Classification:1, cosine similarity: 0.9999999403953552
(12395), pagekit, State1:state400, State2:state663, Human Classification:1, cosine similarity: 0.9713540077209473
(12396), pagekit, State1:state89, State2:state310, Human Classification:2, cosine similarity: 0.9999999403953552
(12397), pagekit, State1:state130, State2:state881, Human Classification:2, cosine similarity: 0.9895832538604736
(12398), pagekit, State1:state675, State2:state844, Human Classification:2, cosine similarity: 0.9843748807907104
(12399), pagekit, State1:state124, State2:state877, Human Classification:2, cosine similarity: 0.979166567325592
(12400), pagekit, State1:state113, State2:state567, Human Classification:2, cosine similarity: 0.986979067325592
(12401), pagekit, State1:state821, State2:state826, Human Classification:2, cosine similarity: 0.9999999403953552
(12402), pagekit, State1:state148, State2:state653, Human Classification:1, cosine similarity: 0.9817706942558289
(12403), pagekit, State1:state417, State2:state741, Human Classification:1, cosine similarity: 0.9947916269302368
(12404), pagekit, State1:state16, State2:state598, Human Classification:2, cosine similarity: 0.9713541269302368
(12405), pagekit, State1:state3, State2:state238, Human Classification:2, cosine similarity: 0.8958332538604736
(12406), pagekit, State1:state141, State2:state371, Human Classification:2, cosine similarity: 0.9999999403953552
(12407), pagekit, State1:state215, State2:state400, Human Classification:2, cosine similarity: 0.9374998807907104
(12408), pagekit, State1:state79, State2:state345, Human Classification:2, cosine similarity: 0.979166567325592
(12409), pagekit, State1:state669, State2:state852, Human Classification:1, cosine similarity: 0.9999999403953552
(12410), pagekit, State1:state21, State2:state772, Human Classification:1, cosine similarity: 0.9765623807907104
(12411), pagekit, State1:state621, State2:state893, Human Classification:2, cosine similarity: 0.9895832538604736
(12412), pagekit, State1:state675, State2:state837, Human Classification:1, cosine similarity: 0.9999999403953552
(12413), pagekit, State1:state142, State2:state466, Human Classification:1, cosine similarity: 0.9973957538604736
(12414), pagekit, State1:state3, State2:state664, Human Classification:2, cosine similarity: 0.8880207538604736
(12415), pagekit, State1:state96, State2:state669, Human Classification:1, cosine similarity: 0.9765623807907104
(12416), pagekit, State1:state179, State2:state400, Human Classification:1, cosine similarity: 0.9999999403953552
(12417), pagekit, State1:state113, State2:state142, Human Classification:1, cosine similarity: 0.9999999403953552
(12418), pagekit, State1:state688, State2:state733, Human Classification:2, cosine similarity: 0.9999999403953552
(12419), pagekit, State1:state264, State2:state484, Human Classification:2, cosine similarity: 0.9817706942558289
(12420), pagekit, State1:state495, State2:state881, Human Classification:2, cosine similarity: 0.9817707538604736
(12421), pagekit, State1:state326, State2:state716, Human Classification:1, cosine similarity: 0.9765623807907104
(12422), pagekit, State1:state50, State2:state96, Human Classification:1, cosine similarity: 0.9999999403953552
(12423), pagekit, State1:state179, State2:state893, Human Classification:1, cosine similarity: 0.986979067325592
(12424), pagekit, State1:state96, State2:state864, Human Classification:1, cosine similarity: 0.986979067325592
(12425), pagekit, State1:state77, State2:state808, Human Classification:2, cosine similarity: 0.9843748807907104
(12426), pagekit, State1:state452, State2:state778, Human Classification:2, cosine similarity: 0.9739582538604736
(12427), pagekit, State1:state662, State2:state664, Human Classification:2, cosine similarity: 0.979166567325592
(12428), pagekit, State1:state21, State2:state345, Human Classification:1, cosine similarity: 0.9999999403953552
(12429), pagekit, State1:state69, State2:state368, Human Classification:2, cosine similarity: 0.9999999403953552
(12430), pagekit, State1:state808, State2:state879, Human Classification:2, cosine similarity: 0.986979067325592
(12431), pagekit, State1:state509, State2:state741, Human Classification:2, cosine similarity: 0.9869790077209473
(12432), pagekit, State1:state418, State2:state911, Human Classification:1, cosine similarity: 0.986979067325592
(12433), pagekit, State1:state305, State2:state509, Human Classification:2, cosine similarity: 0.9843749403953552
(12434), pagekit, State1:state746, State2:state868, Human Classification:2, cosine similarity: 0.9843748807907104
(12435), pagekit, State1:state498, State2:state716, Human Classification:1, cosine similarity: 0.9921874403953552
(12436), pagekit, State1:state16, State2:state552, Human Classification:2, cosine similarity: 0.9713541269302368
(12437), pagekit, State1:state41, State2:state901, Human Classification:2, cosine similarity: 0.9583332538604736
(12438), pagekit, State1:index, State2:state79, Human Classification:2, cosine similarity: 0.9192706942558289
(12439), pagekit, State1:state433, State2:state626, Human Classification:1, cosine similarity: 0.9895832538604736
(12440), pagekit, State1:state495, State2:state523, Human Classification:2, cosine similarity: 0.9843748807907104
(12441), pagekit, State1:state271, State2:state626, Human Classification:1, cosine similarity: 0.979166567325592
(12442), pagekit, State1:state543, State2:state567, Human Classification:2, cosine similarity: 0.9999999403953552
(12443), pagekit, State1:state395, State2:state417, Human Classification:2, cosine similarity: 0.9843748807907104
(12444), pagekit, State1:state223, State2:state523, Human Classification:2, cosine similarity: 0.9661457538604736
(12445), pagekit, State1:state405, State2:state671, Human Classification:2, cosine similarity: 0.9817707538604736
(12446), pagekit, State1:state388, State2:state529, Human Classification:1, cosine similarity: 0.9817706942558289
(12447), pagekit, State1:state248, State2:state662, Human Classification:2, cosine similarity: 0.979166567325592
(12448), pagekit, State1:state248, State2:state326, Human Classification:2, cosine similarity: 0.979166567325592
(12449), pagekit, State1:state571, State2:state877, Human Classification:2, cosine similarity: 0.986979067325592
(12450), pagekit, State1:state271, State2:state484, Human Classification:2, cosine similarity: 0.9973957538604736
(12451), pagekit, State1:state96, State2:state371, Human Classification:1, cosine similarity: 0.9999999403953552
(12452), pagekit, State1:state8, State2:state203, Human Classification:2, cosine similarity: 0.979166567325592
(12453), pagekit, State1:state69, State2:state89, Human Classification:2, cosine similarity: 0.9999999403953552
(12454), pagekit, State1:state16, State2:state203, Human Classification:2, cosine similarity: 0.9765623807907104
(12455), pagekit, State1:state297, State2:state452, Human Classification:1, cosine similarity: 0.9973957538604736
(12456), pagekit, State1:state772, State2:state833, Human Classification:2, cosine similarity: 0.9999999403953552
(12457), pagekit, State1:state663, State2:state808, Human Classification:2, cosine similarity: 0.9765623807907104
(12458), pagekit, State1:state77, State2:state238, Human Classification:1, cosine similarity: 0.9999999403953552
(12459), pagekit, State1:state230, State2:state465, Human Classification:1, cosine similarity: 0.9973957538604736
(12460), pagekit, State1:state20, State2:state598, Human Classification:2, cosine similarity: 0.8046873807907104
(12461), pagekit, State1:state6, State2:state12, Human Classification:2, cosine similarity: 0.901041567325592
(12462), pagekit, State1:state162, State2:state230, Human Classification:1, cosine similarity: 0.9999999403953552
(12463), pagekit, State1:index, State2:state194, Human Classification:2, cosine similarity: 0.9140624403953552
(12464), pagekit, State1:state238, State2:state326, Human Classification:1, cosine similarity: 0.9999999403953552
(12465), pagekit, State1:state281, State2:state669, Human Classification:1, cosine similarity: 0.9765623807907104
(12466), pagekit, State1:state759, State2:state844, Human Classification:2, cosine similarity: 0.9843748807907104
(12467), pagekit, State1:state305, State2:state315, Human Classification:1, cosine similarity: 0.9999999403953552
(12468), pagekit, State1:state759, State2:state885, Human Classification:2, cosine similarity: 0.9921874403953552
(12469), pagekit, State1:state14, State2:state89, Human Classification:2, cosine similarity: 0.9661457538604736
(12470), pagekit, State1:index, State2:state602, Human Classification:2, cosine similarity: 0.908854067325592
(12471), pagekit, State1:state638, State2:state662, Human Classification:2, cosine similarity: 0.9713541269302368
(12472), pagekit, State1:state194, State2:state543, Human Classification:1, cosine similarity: 0.9895832538604736
(12473), pagekit, State1:state130, State2:state586, Human Classification:1, cosine similarity: 0.9895832538604736
(12474), pagekit, State1:state20, State2:state50, Human Classification:2, cosine similarity: 0.8098956942558289
(12475), pagekit, State1:state786, State2:state904, Human Classification:2, cosine similarity: 0.9999999403953552
(12476), pagekit, State1:state16, State2:state179, Human Classification:2, cosine similarity: 0.9765623807907104
(12477), pagekit, State1:state621, State2:state693, Human Classification:2, cosine similarity: 0.9947916269302368
(12478), pagekit, State1:state79, State2:state662, Human Classification:2, cosine similarity: 0.9843749403953552
(12479), pagekit, State1:state281, State2:state400, Human Classification:1, cosine similarity: 0.9999999403953552
(12480), pagekit, State1:state174, State2:state621, Human Classification:2, cosine similarity: 0.9895832538604736
(12481), pagekit, State1:index, State2:state733, Human Classification:2, cosine similarity: 0.908854067325592
(12482), pagekit, State1:state179, State2:state664, Human Classification:1, cosine similarity: 0.9713540077209473
(12483), pagekit, State1:state79, State2:state850, Human Classification:2, cosine similarity: 0.9739581942558289
(12484), pagekit, State1:state330, State2:state571, Human Classification:1, cosine similarity: 0.9895832538604736
(12485), pagekit, State1:state8, State2:state310, Human Classification:2, cosine similarity: 0.979166567325592
(12486), pagekit, State1:state148, State2:state567, Human Classification:2, cosine similarity: 0.9895832538604736
(12487), pagekit, State1:state142, State2:state901, Human Classification:1, cosine similarity: 0.986979067325592
(12488), pagekit, State1:state10, State2:state626, Human Classification:2, cosine similarity: 0.955729067325592
(12489), pagekit, State1:state79, State2:state330, Human Classification:2, cosine similarity: 0.979166567325592
(12490), pagekit, State1:index, State2:state2, Human Classification:2, cosine similarity: 0.9999999403953552
(12491), pagekit, State1:state77, State2:state612, Human Classification:1, cosine similarity: 0.9895832538604736
(12492), pagekit, State1:state465, State2:state688, Human Classification:2, cosine similarity: 0.9843749403953552
(12493), pagekit, State1:state215, State2:state553, Human Classification:2, cosine similarity: 0.9739581942558289
(12494), pagekit, State1:state621, State2:state881, Human Classification:2, cosine similarity: 0.9921874403953552
(12495), pagekit, State1:state2, State2:state872, Human Classification:2, cosine similarity: 0.908854067325592
(12496), pagekit, State1:state495, State2:state732, Human Classification:2, cosine similarity: 0.9921874403953552
(12497), pagekit, State1:state626, State2:state809, Human Classification:1, cosine similarity: 0.9921874403953552
(12498), pagekit, State1:state69, State2:state79, Human Classification:2, cosine similarity: 0.979166567325592
(12499), pagekit, State1:state148, State2:state673, Human Classification:1, cosine similarity: 0.9817706942558289
(12500), pagekit, State1:state621, State2:state826, Human Classification:2, cosine similarity: 0.9947916269302368
(12501), pagekit, State1:state484, State2:state885, Human Classification:2, cosine similarity: 0.9817706942558289
(12502), pagekit, State1:state345, State2:state688, Human Classification:2, cosine similarity: 0.9765623807907104
(12503), pagekit, State1:state345, State2:state886, Human Classification:1, cosine similarity: 0.986979067325592
(12504), pagekit, State1:state524, State2:state904, Human Classification:2, cosine similarity: 0.9817707538604736
(12505), pagekit, State1:state543, State2:state626, Human Classification:1, cosine similarity: 0.9999999403953552
(12506), pagekit, State1:state3, State2:state281, Human Classification:2, cosine similarity: 0.8958332538604736
(12507), pagekit, State1:state509, State2:state772, Human Classification:2, cosine similarity: 0.9765623807907104
(12508), pagekit, State1:state20, State2:state531, Human Classification:2, cosine similarity: 0.8046873807907104
(12509), pagekit, State1:state612, State2:state904, Human Classification:2, cosine similarity: 0.979166567325592
(12510), pagekit, State1:state383, State2:state664, Human Classification:1, cosine similarity: 0.9713540077209473
(12511), pagekit, State1:state238, State2:state529, Human Classification:1, cosine similarity: 0.9895832538604736
(12512), pagekit, State1:state6, State2:state885, Human Classification:2, cosine similarity: 0.986979067325592
(12513), pagekit, State1:state16, State2:state238, Human Classification:2, cosine similarity: 0.9765623807907104
(12514), pagekit, State1:state310, State2:state400, Human Classification:2, cosine similarity: 0.9999999403953552
(12515), pagekit, State1:state96, State2:state911, Human Classification:1, cosine similarity: 0.986979067325592
(12516), pagekit, State1:state69, State2:state495, Human Classification:2, cosine similarity: 0.9817706942558289
(12517), pagekit, State1:state165, State2:state612, Human Classification:2, cosine similarity: 0.9895832538604736
(12518), pagekit, State1:state465, State2:state644, Human Classification:1, cosine similarity: 0.9817708134651184
(12519), pagekit, State1:state248, State2:state671, Human Classification:2, cosine similarity: 0.9869791269302368
(12520), pagekit, State1:state524, State2:state571, Human Classification:1, cosine similarity: 0.9843749403953552
(12521), pagekit, State1:state368, State2:state732, Human Classification:2, cosine similarity: 0.979166567325592
(12522), pagekit, State1:state383, State2:state852, Human Classification:1, cosine similarity: 0.986979067325592
(12523), pagekit, State1:state433, State2:state573, Human Classification:2, cosine similarity: 0.9895832538604736
(12524), pagekit, State1:state524, State2:state886, Human Classification:1, cosine similarity: 0.9843749403953552
(12525), pagekit, State1:state383, State2:state495, Human Classification:1, cosine similarity: 0.9817706942558289
(12526), pagekit, State1:state612, State2:state663, Human Classification:1, cosine similarity: 0.986979067325592
(12527), pagekit, State1:state495, State2:state598, Human Classification:1, cosine similarity: 0.9817706942558289
(12528), pagekit, State1:state271, State2:state675, Human Classification:1, cosine similarity: 0.979166567325592
(12529), pagekit, State1:state215, State2:state809, Human Classification:2, cosine similarity: 0.9687498807907104
(12530), pagekit, State1:state573, State2:state826, Human Classification:2, cosine similarity: 0.9921874403953552
(12531), pagekit, State1:state184, State2:state662, Human Classification:2, cosine similarity: 0.9817707538604736
(12532), pagekit, State1:state675, State2:state728, Human Classification:1, cosine similarity: 0.9999999403953552
(12533), pagekit, State1:state612, State2:state676, Human Classification:1, cosine similarity: 0.9921874403953552
(12534), pagekit, State1:state179, State2:state644, Human Classification:1, cosine similarity: 0.9817707538604736
(12535), pagekit, State1:state643, State2:state671, Human Classification:1, cosine similarity: 0.9895832538604736
(12536), pagekit, State1:state673, State2:state733, Human Classification:1, cosine similarity: 0.9999999403953552
(12537), pagekit, State1:state174, State2:state452, Human Classification:1, cosine similarity: 0.9817706942558289
(12538), pagekit, State1:state203, State2:state395, Human Classification:2, cosine similarity: 0.979166567325592
(12539), pagekit, State1:state552, State2:state732, Human Classification:2, cosine similarity: 0.9973957538604736
(12540), pagekit, State1:state495, State2:state514, Human Classification:1, cosine similarity: 0.9999999403953552
(12541), pagekit, State1:state418, State2:state523, Human Classification:2, cosine similarity: 0.9973957538604736
(12542), pagekit, State1:state215, State2:state498, Human Classification:2, cosine similarity: 0.9661457538604736
(12543), pagekit, State1:state621, State2:state688, Human Classification:2, cosine similarity: 0.9947916269302368
(12544), pagekit, State1:state6, State2:state326, Human Classification:1, cosine similarity: 0.9999999403953552
(12545), pagekit, State1:state77, State2:state553, Human Classification:1, cosine similarity: 0.9895832538604736
(12546), pagekit, State1:state223, State2:state826, Human Classification:1, cosine similarity: 0.9765623807907104
(12547), pagekit, State1:state3, State2:state194, Human Classification:2, cosine similarity: 0.8958332538604736
(12548), pagekit, State1:state89, State2:state238, Human Classification:1, cosine similarity: 0.9999999403953552
(12549), pagekit, State1:state676, State2:state885, Human Classification:2, cosine similarity: 0.9921874403953552
(12550), pagekit, State1:state142, State2:state238, Human Classification:1, cosine similarity: 0.9999999403953552
(12551), pagekit, State1:state433, State2:state638, Human Classification:1, cosine similarity: 0.9895832538604736
(12552), pagekit, State1:state210, State2:state881, Human Classification:2, cosine similarity: 0.9895832538604736
(12553), pagekit, State1:state640, State2:state808, Human Classification:2, cosine similarity: 0.9817706942558289
(12554), pagekit, State1:state371, State2:state523, Human Classification:2, cosine similarity: 0.9817707538604736
(12555), pagekit, State1:state466, State2:state612, Human Classification:1, cosine similarity: 0.9895832538604736
(12556), pagekit, State1:state644, State2:state675, Human Classification:1, cosine similarity: 0.9843749403953552
(12557), pagekit, State1:state12, State2:state673, Human Classification:2, cosine similarity: 0.9114581346511841
(12558), pagekit, State1:state305, State2:state732, Human Classification:2, cosine similarity: 0.9765623807907104
(12559), pagekit, State1:state69, State2:state809, Human Classification:2, cosine similarity: 0.9765623807907104
(12560), pagekit, State1:state638, State2:state879, Human Classification:2, cosine similarity: 0.9843749403953552
(12561), pagekit, State1:state89, State2:state142, Human Classification:1, cosine similarity: 0.9999999403953552
(12562), pagekit, State1:state142, State2:state179, Human Classification:1, cosine similarity: 0.9999999403953552
(12563), pagekit, State1:state586, State2:state644, Human Classification:1, cosine similarity: 0.783854067325592
(12564), pagekit, State1:state249, State2:state689, Human Classification:1, cosine similarity: 0.9765623807907104
(12565), pagekit, State1:state249, State2:state523, Human Classification:2, cosine similarity: 0.9661457538604736
(12566), pagekit, State1:state586, State2:state675, Human Classification:1, cosine similarity: 0.9921874403953552
(12567), pagekit, State1:state179, State2:state418, Human Classification:1, cosine similarity: 0.9973957538604736
(12568), pagekit, State1:state210, State2:state543, Human Classification:1, cosine similarity: 0.9895832538604736
(12569), pagekit, State1:state484, State2:state809, Human Classification:2, cosine similarity: 0.9843749403953552
(12570), pagekit, State1:state531, State2:state728, Human Classification:1, cosine similarity: 0.9973957538604736
(12571), pagekit, State1:state728, State2:state809, Human Classification:1, cosine similarity: 0.9999999403953552
(12572), pagekit, State1:state643, State2:state881, Human Classification:2, cosine similarity: 0.9921874403953552
(12573), pagekit, State1:state383, State2:state741, Human Classification:2, cosine similarity: 0.9843748807907104
(12574), pagekit, State1:state498, State2:state688, Human Classification:2, cosine similarity: 0.9921874403953552
(12575), pagekit, State1:state809, State2:state844, Human Classification:2, cosine similarity: 0.9843748807907104
(12576), pagekit, State1:state14, State2:state703, Human Classification:2, cosine similarity: 0.9531248807907104
(12577), pagekit, State1:state465, State2:state662, Human Classification:2, cosine similarity: 0.9765624403953552
(12578), pagekit, State1:state498, State2:state879, Human Classification:2, cosine similarity: 0.986979067325592
(12579), pagekit, State1:state400, State2:state543, Human Classification:1, cosine similarity: 0.9895832538604736
(12580), pagekit, State1:state368, State2:state465, Human Classification:1, cosine similarity: 0.9817706942558289
(12581), pagekit, State1:state638, State2:state886, Human Classification:1, cosine similarity: 0.994791567325592
(12582), pagekit, State1:state383, State2:state573, Human Classification:2, cosine similarity: 0.9895832538604736
(12583), pagekit, State1:state405, State2:state621, Human Classification:2, cosine similarity: 0.9635416269302368
(12584), pagekit, State1:state238, State2:state368, Human Classification:1, cosine similarity: 0.9999999403953552
(12585), pagekit, State1:state210, State2:state552, Human Classification:2, cosine similarity: 0.9895832538604736
(12586), pagekit, State1:state10, State2:state215, Human Classification:2, cosine similarity: 0.9557291269302368
(12587), pagekit, State1:state465, State2:state833, Human Classification:2, cosine similarity: 0.9843749403953552
(12588), pagekit, State1:state837, State2:state911, Human Classification:1, cosine similarity: 0.9999999403953552
(12589), pagekit, State1:index, State2:state644, Human Classification:2, cosine similarity: 0.9114581942558289
(12590), pagekit, State1:state586, State2:state852, Human Classification:1, cosine similarity: 0.9843749403953552
(12591), pagekit, State1:state716, State2:state879, Human Classification:2, cosine similarity: 0.9895832538604736
(12592), pagekit, State1:state669, State2:state778, Human Classification:2, cosine similarity: 0.9895832538604736
(12593), pagekit, State1:index, State2:state883, Human Classification:2, cosine similarity: 0.9062499403953552
(12594), pagekit, State1:state330, State2:state621, Human Classification:2, cosine similarity: 0.986979067325592
(12595), pagekit, State1:state21, State2:state586, Human Classification:1, cosine similarity: 0.9895832538604736
(12596), pagekit, State1:state778, State2:state901, Human Classification:2, cosine similarity: 0.9895832538604736
(12597), pagekit, State1:state452, State2:state821, Human Classification:2, cosine similarity: 0.9817708134651184
(12598), pagekit, State1:state50, State2:state877, Human Classification:2, cosine similarity: 0.9895832538604736
(12599), pagekit, State1:state271, State2:state571, Human Classification:1, cosine similarity: 0.979166567325592
(12600), pagekit, State1:state433, State2:state543, Human Classification:1, cosine similarity: 0.9895832538604736
(12601), pagekit, State1:state368, State2:state663, Human Classification:1, cosine similarity: 0.9713540077209473
(12602), pagekit, State1:state368, State2:state498, Human Classification:1, cosine similarity: 0.9973957538604736
(12603), pagekit, State1:state8, State2:state904, Human Classification:2, cosine similarity: 0.9661456942558289
(12604), pagekit, State1:state249, State2:state885, Human Classification:2, cosine similarity: 0.986979067325592
(12605), pagekit, State1:state371, State2:state785, Human Classification:1, cosine similarity: 0.9765623807907104
(12606), pagekit, State1:state16, State2:state728, Human Classification:2, cosine similarity: 0.9739582538604736
(12607), pagekit, State1:state484, State2:state716, Human Classification:2, cosine similarity: 0.9843749403953552
(12608), pagekit, State1:state879, State2:state886, Human Classification:1, cosine similarity: 0.9921874403953552
(12609), pagekit, State1:state14, State2:state772, Human Classification:2, cosine similarity: 0.9531248807907104
(12610), pagekit, State1:state452, State2:state883, Human Classification:2, cosine similarity: 0.9843748807907104
(12611), pagekit, State1:state14, State2:state77, Human Classification:2, cosine similarity: 0.971354067325592
(12612), pagekit, State1:state523, State2:state877, Human Classification:2, cosine similarity: 0.9843749403953552
(12613), pagekit, State1:state733, State2:state885, Human Classification:2, cosine similarity: 0.9921874403953552
(12614), pagekit, State1:state77, State2:state371, Human Classification:1, cosine similarity: 0.9999999403953552
(12615), pagekit, State1:state141, State2:state872, Human Classification:2, cosine similarity: 0.9817707538604736
(12616), pagekit, State1:index, State2:state238, Human Classification:2, cosine similarity: 0.9140624403953552
(12617), pagekit, State1:state6, State2:state837, Human Classification:1, cosine similarity: 0.9765623807907104
(12618), pagekit, State1:state614, State2:state643, Human Classification:2, cosine similarity: 0.783854067325592
(12619), pagekit, State1:state174, State2:state673, Human Classification:1, cosine similarity: 0.9817706942558289
(12620), pagekit, State1:state248, State2:state417, Human Classification:2, cosine similarity: 0.9895832538604736
(12621), pagekit, State1:state238, State2:state643, Human Classification:1, cosine similarity: 0.9843749403953552
(12622), pagekit, State1:state760, State2:state833, Human Classification:1, cosine similarity: 0.9999999403953552
(12623), pagekit, State1:state371, State2:state693, Human Classification:2, cosine similarity: 0.979166567325592
(12624), pagekit, State1:state96, State2:state872, Human Classification:2, cosine similarity: 0.979166567325592
(12625), pagekit, State1:index, State2:state330, Human Classification:2, cosine similarity: 0.9140624403953552
(12626), pagekit, State1:state50, State2:state612, Human Classification:1, cosine similarity: 0.9895832538604736
(12627), pagekit, State1:state165, State2:state889, Human Classification:2, cosine similarity: 0.986979067325592
(12628), pagekit, State1:state271, State2:state524, Human Classification:1, cosine similarity: 0.9817707538604736
(12629), pagekit, State1:state50, State2:state238, Human Classification:1, cosine similarity: 0.9999999403953552
(12630), pagekit, State1:state612, State2:state662, Human Classification:2, cosine similarity: 0.9713541269302368
(12631), pagekit, State1:state199, State2:state586, Human Classification:2, cosine similarity: 0.971354067325592
(12632), pagekit, State1:state148, State2:state662, Human Classification:2, cosine similarity: 0.9869791269302368
(12633), pagekit, State1:state523, State2:state543, Human Classification:2, cosine similarity: 0.9843749403953552
(12634), pagekit, State1:state669, State2:state886, Human Classification:1, cosine similarity: 0.9895832538604736
(12635), pagekit, State1:state124, State2:state798, Human Classification:2, cosine similarity: 0.979166567325592
(12636), pagekit, State1:state41, State2:state230, Human Classification:2, cosine similarity: 0.9687499403953552
(12637), pagekit, State1:state315, State2:state481, Human Classification:1, cosine similarity: 0.9973957538604736
(12638), pagekit, State1:state785, State2:state885, Human Classification:2, cosine similarity: 0.9921874403953552
(12639), pagekit, State1:state305, State2:state602, Human Classification:1, cosine similarity: 0.9895832538604736
(12640), pagekit, State1:state662, State2:state798, Human Classification:2, cosine similarity: 0.9843749403953552
(12641), pagekit, State1:state210, State2:state785, Human Classification:1, cosine similarity: 0.979166567325592
(12642), pagekit, State1:state20, State2:state759, Human Classification:2, cosine similarity: 0.7968748807907104
(12643), pagekit, State1:state113, State2:state215, Human Classification:2, cosine similarity: 0.9374998807907104
(12644), pagekit, State1:state531, State2:state602, Human Classification:1, cosine similarity: 0.9999999403953552
