(0), addressbook, State1:state233, State2:state550, Human Classification:2, cosine similarity: 0.8958331942558289
(9312), mantisbt, State1:state256, State2:state1632, Human Classification:2, cosine similarity: 0.971354067325592
(9313), mantisbt, State1:state711, State2:state1504, Human Classification:2, cosine similarity: 0.9088540077209473
(9314), mantisbt, State1:state18, State2:state378, Human Classification:2, cosine similarity: 0.9114582538604736
(9315), mantisbt, State1:state1079, State2:state1264, Human Classification:1, cosine similarity: 0.9999999403953552
(9316), mantisbt, State1:state390, State2:state913, Human Classification:2, cosine similarity: 0.971354067325592
(9317), mantisbt, State1:state9, State2:state1421, Human Classification:2, cosine similarity: 0.9270832538604736
(9318), mantisbt, State1:state703, State2:state839, Human Classification:2, cosine similarity: 0.9348957538604736
(9319), mantisbt, State1:state498, State2:state1027, Human Classification:2, cosine similarity: 0.986979067325592
(9320), mantisbt, State1:state152, State2:state578, Human Classification:2, cosine similarity: 0.9947916269302368
(9321), mantisbt, State1:state264, State2:state470, Human Classification:2, cosine similarity: 0.9166665077209473
(9322), mantisbt, State1:state1038, State2:state1155, Human Classification:1, cosine similarity: 0.9999999403953552
(9323), mantisbt, State1:state9, State2:state1646, Human Classification:2, cosine similarity: 0.9218749403953552
(9324), mantisbt, State1:state9, State2:state1638, Human Classification:2, cosine similarity: 0.9348957538604736
(9325), mantisbt, State1:state1000, State2:state1518, Human Classification:2, cosine similarity: 0.9869791269302368
(9326), mantisbt, State1:state706, State2:state1464, Human Classification:1, cosine similarity: 0.9999999403953552
(9327), mantisbt, State1:state308, State2:state1646, Human Classification:2, cosine similarity: 0.986979067325592
(9328), mantisbt, State1:state31, State2:state181, Human Classification:2, cosine similarity: 0.8802082538604736
(9329), mantisbt, State1:index, State2:state895, Human Classification:2, cosine similarity: 0.9270832538604736
(9330), mantisbt, State1:state703, State2:state1589, Human Classification:2, cosine similarity: 0.9348957538604736
(9331), mantisbt, State1:state208, State2:state1155, Human Classification:2, cosine similarity: 0.9114582538604736
(9332), mantisbt, State1:state22, State2:state203, Human Classification:2, cosine similarity: 0.9479165077209473
(9333), mantisbt, State1:state14, State2:state224, Human Classification:2, cosine similarity: 0.9270832538604736
(9334), mantisbt, State1:state214, State2:state1410, Human Classification:2, cosine similarity: 0.924479067325592
(9335), mantisbt, State1:state244, State2:state578, Human Classification:2, cosine similarity: 0.9739581942558289
(9336), mantisbt, State1:state166, State2:state280, Human Classification:2, cosine similarity: 0.9765624403953552
(9337), mantisbt, State1:state20, State2:state288, Human Classification:2, cosine similarity: 0.885416567325592
(9338), mantisbt, State1:state7, State2:state364, Human Classification:2, cosine similarity: 0.9687499403953552
(9339), mantisbt, State1:state598, State2:state1155, Human Classification:2, cosine similarity: 0.9218749403953552
(9340), mantisbt, State1:state272, State2:state1152, Human Classification:2, cosine similarity: 0.971354067325592
(9341), mantisbt, State1:index, State2:state578, Human Classification:2, cosine similarity: 0.924479067325592
(9342), mantisbt, State1:state933, State2:state1656, Human Classification:2, cosine similarity: 0.9791665077209473
(9343), mantisbt, State1:state348, State2:state616, Human Classification:2, cosine similarity: 0.9713541269302368
(9344), mantisbt, State1:state598, State2:state1518, Human Classification:2, cosine similarity: 0.9609373807907104
(9345), mantisbt, State1:state126, State2:state1225, Human Classification:2, cosine similarity: 0.9427082538604736
(9346), mantisbt, State1:state18, State2:state272, Human Classification:2, cosine similarity: 0.9140623807907104
(9347), mantisbt, State1:state1248, State2:state1397, Human Classification:2, cosine similarity: 0.9401041269302368
(9348), mantisbt, State1:state18, State2:state28, Human Classification:2, cosine similarity: 0.9270831346511841
(9349), mantisbt, State1:state729, State2:state1646, Human Classification:2, cosine similarity: 0.9296874403953552
(9350), mantisbt, State1:state400, State2:state1397, Human Classification:2, cosine similarity: 0.9687499403953552
(9351), mantisbt, State1:state1030, State2:state1239, Human Classification:2, cosine similarity: 0.979166567325592
(9352), mantisbt, State1:state18, State2:state228, Human Classification:2, cosine similarity: 0.9114582538604736
(9353), mantisbt, State1:state232, State2:state745, Human Classification:2, cosine similarity: 0.9192707538604736
(9354), mantisbt, State1:state566, State2:state1344, Human Classification:2, cosine similarity: 0.9166665077209473
(9355), mantisbt, State1:state616, State2:state1248, Human Classification:2, cosine similarity: 0.9531248807907104
(9356), mantisbt, State1:state1202, State2:state1341, Human Classification:2, cosine similarity: 0.979166567325592
(9357), mantisbt, State1:state20, State2:state494, Human Classification:2, cosine similarity: 0.8749999403953552
(9358), mantisbt, State1:state203, State2:state1445, Human Classification:2, cosine similarity: 0.9270832538604736
(9359), mantisbt, State1:state20, State2:state498, Human Classification:2, cosine similarity: 0.9531248807907104
(9360), mantisbt, State1:state348, State2:state869, Human Classification:2, cosine similarity: 0.9609373807907104
(9361), mantisbt, State1:state1044, State2:state1239, Human Classification:2, cosine similarity: 0.971354067325592
(9362), mantisbt, State1:state276, State2:state1057, Human Classification:2, cosine similarity: 0.971354067325592
(9363), mantisbt, State1:state3, State2:state1589, Human Classification:2, cosine similarity: 0.9374999403953552
(9364), mantisbt, State1:state240, State2:state248, Human Classification:1, cosine similarity: 0.9583331942558289
(9365), mantisbt, State1:state561, State2:state1053, Human Classification:2, cosine similarity: 0.9166665077209473
(9366), mantisbt, State1:state248, State2:state1177, Human Classification:2, cosine similarity: 0.9244790077209473
(9367), mantisbt, State1:state181, State2:state531, Human Classification:2, cosine similarity: 0.9374998807907104
(9368), mantisbt, State1:state126, State2:state1549, Human Classification:2, cosine similarity: 0.9270832538604736
(9369), mantisbt, State1:state484, State2:state1053, Human Classification:2, cosine similarity: 0.9218748211860657
(9370), mantisbt, State1:state414, State2:state1044, Human Classification:2, cosine similarity: 0.9687499403953552
(9371), mantisbt, State1:state836, State2:state1518, Human Classification:2, cosine similarity: 0.9895832538604736
(9372), mantisbt, State1:state51, State2:state494, Human Classification:2, cosine similarity: 0.9348957538604736
(9373), mantisbt, State1:state5, State2:state880, Human Classification:2, cosine similarity: 0.9140623807907104
(9374), mantisbt, State1:state12, State2:state1027, Human Classification:2, cosine similarity: 0.9817706942558289
(9375), mantisbt, State1:state236, State2:state535, Human Classification:1, cosine similarity: 0.9505207538604736
(9376), mantisbt, State1:state467, State2:state1629, Human Classification:2, cosine similarity: 0.9843748807907104
(9377), mantisbt, State1:state28, State2:state1351, Human Classification:1, cosine similarity: 0.994791567325592
(9378), mantisbt, State1:state729, State2:state740, Human Classification:2, cosine similarity: 0.9218749403953552
(9379), mantisbt, State1:state378, State2:state1152, Human Classification:2, cosine similarity: 0.971354067325592
(9380), mantisbt, State1:state208, State2:state232, Human Classification:2, cosine similarity: 0.8593748211860657
(9381), mantisbt, State1:state1164, State2:state1341, Human Classification:2, cosine similarity: 0.9921873807907104
(9382), mantisbt, State1:state470, State2:state484, Human Classification:2, cosine similarity: 0.9218748211860657
(9383), mantisbt, State1:state256, State2:state1038, Human Classification:2, cosine similarity: 0.9166665077209473
(9384), mantisbt, State1:state16, State2:state869, Human Classification:2, cosine similarity: 0.9739582538604736
(9385), mantisbt, State1:state272, State2:state1504, Human Classification:2, cosine similarity: 0.9348957538604736
(9386), mantisbt, State1:state134, State2:state729, Human Classification:2, cosine similarity: 0.9062498807907104
(9387), mantisbt, State1:state260, State2:state1638, Human Classification:2, cosine similarity: 0.9583332538604736
(9388), mantisbt, State1:state711, State2:state1152, Human Classification:2, cosine similarity: 0.9921873807907104
(9389), mantisbt, State1:state598, State2:state729, Human Classification:1, cosine similarity: 0.9296874403953552
(9390), mantisbt, State1:state745, State2:state913, Human Classification:2, cosine similarity: 0.9505207538604736
(9391), mantisbt, State1:state70, State2:state232, Human Classification:2, cosine similarity: 0.9166665077209473
(9392), mantisbt, State1:state1248, State2:state1449, Human Classification:2, cosine similarity: 0.9270832538604736
(9393), mantisbt, State1:state3, State2:state1248, Human Classification:2, cosine similarity: 0.9374999403953552
(9394), mantisbt, State1:state264, State2:state578, Human Classification:2, cosine similarity: 0.971354067325592
(9395), mantisbt, State1:state1057, State2:state1445, Human Classification:2, cosine similarity: 0.9348957538604736
(9396), mantisbt, State1:state208, State2:state236, Human Classification:2, cosine similarity: 0.8593748211860657
(9397), mantisbt, State1:state208, State2:state244, Human Classification:2, cosine similarity: 0.8541665077209473
(9398), mantisbt, State1:state134, State2:state390, Human Classification:2, cosine similarity: 0.9114583134651184
(9399), mantisbt, State1:state51, State2:state378, Human Classification:2, cosine similarity: 0.9166665077209473
(9400), mantisbt, State1:state1264, State2:state1421, Human Classification:2, cosine similarity: 0.9270832538604736
(9401), mantisbt, State1:state248, State2:state528, Human Classification:2, cosine similarity: 0.9348957538604736
(9402), mantisbt, State1:state498, State2:state1400, Human Classification:2, cosine similarity: 0.9218749403953552
(9403), mantisbt, State1:state228, State2:state1397, Human Classification:2, cosine similarity: 0.963541567325592
(9404), mantisbt, State1:state218, State2:state1486, Human Classification:2, cosine similarity: 0.9739581942558289
(9405), mantisbt, State1:state280, State2:state1248, Human Classification:2, cosine similarity: 0.9166665077209473
(9406), mantisbt, State1:state288, State2:state1008, Human Classification:2, cosine similarity: 0.9296874403953552
(9407), mantisbt, State1:state280, State2:state588, Human Classification:2, cosine similarity: 0.9765624403953552
(9408), mantisbt, State1:state1371, State2:state1625, Human Classification:2, cosine similarity: 0.9270832538604736
(9409), mantisbt, State1:state895, State2:state1248, Human Classification:2, cosine similarity: 0.9296874403953552
(9410), mantisbt, State1:state1239, State2:state1445, Human Classification:2, cosine similarity: 0.9401040077209473
(9411), mantisbt, State1:state37, State2:state484, Human Classification:2, cosine similarity: 0.9791665077209473
(9412), mantisbt, State1:state653, State2:state1053, Human Classification:1, cosine similarity: 0.9999999403953552
(9413), mantisbt, State1:state5, State2:state1254, Human Classification:2, cosine similarity: 0.9062498807907104
(9414), mantisbt, State1:state1008, State2:state1202, Human Classification:2, cosine similarity: 0.9843748807907104
(9415), mantisbt, State1:state181, State2:state256, Human Classification:2, cosine similarity: 0.8828123807907104
(9416), mantisbt, State1:state561, State2:state1589, Human Classification:2, cosine similarity: 0.9166665077209473
(9417), mantisbt, State1:state470, State2:state1449, Human Classification:2, cosine similarity: 0.9270832538604736
(9418), mantisbt, State1:state9, State2:state224, Human Classification:2, cosine similarity: 0.9166665077209473
(9419), mantisbt, State1:state24, State2:state1254, Human Classification:2, cosine similarity: 0.947916567325592
(9420), mantisbt, State1:state31, State2:state1397, Human Classification:2, cosine similarity: 0.986979067325592
(9421), mantisbt, State1:state214, State2:state1248, Human Classification:2, cosine similarity: 0.924479067325592
(9422), mantisbt, State1:state218, State2:state1472, Human Classification:2, cosine similarity: 0.979166567325592
(9423), mantisbt, State1:state1072, State2:state1556, Human Classification:2, cosine similarity: 0.932291567325592
(9424), mantisbt, State1:state1619, State2:state1656, Human Classification:2, cosine similarity: 0.924479067325592
(9425), mantisbt, State1:state1008, State2:state1155, Human Classification:2, cosine similarity: 0.9296874403953552
(9426), mantisbt, State1:state400, State2:state1254, Human Classification:2, cosine similarity: 0.971354067325592
(9427), mantisbt, State1:state134, State2:state1656, Human Classification:2, cosine similarity: 0.9062498211860657
(9428), mantisbt, State1:state44, State2:state745, Human Classification:2, cosine similarity: 0.9348956942558289
(9429), mantisbt, State1:state315, State2:state1371, Human Classification:1, cosine similarity: 0.9999999403953552
(9430), mantisbt, State1:state880, State2:state1625, Human Classification:2, cosine similarity: 0.9895832538604736
(9431), mantisbt, State1:state244, State2:state581, Human Classification:2, cosine similarity: 0.9166665077209473
(9432), mantisbt, State1:state272, State2:state609, Human Classification:2, cosine similarity: 0.8749998211860657
(9433), mantisbt, State1:state364, State2:state414, Human Classification:1, cosine similarity: 0.9687498807907104
(9434), mantisbt, State1:index, State2:state20, Human Classification:2, cosine similarity: 0.9036457538604736
(9435), mantisbt, State1:state134, State2:state1619, Human Classification:2, cosine similarity: 0.9374999403953552
(9436), mantisbt, State1:state7, State2:state181, Human Classification:2, cosine similarity: 0.893229067325592
(9437), mantisbt, State1:state315, State2:state518, Human Classification:2, cosine similarity: 0.940104067325592
(9438), mantisbt, State1:state745, State2:state1632, Human Classification:2, cosine similarity: 0.9479165077209473
(9439), mantisbt, State1:state653, State2:state1609, Human Classification:2, cosine similarity: 0.924479067325592
(9440), mantisbt, State1:state236, State2:state288, Human Classification:2, cosine similarity: 0.9166665077209473
(9441), mantisbt, State1:state14, State2:state272, Human Classification:2, cosine similarity: 0.9270832538604736
(9442), mantisbt, State1:state18, State2:state208, Human Classification:2, cosine similarity: 0.9010415077209473
(9443), mantisbt, State1:state598, State2:state839, Human Classification:2, cosine similarity: 0.9218749403953552
(9444), mantisbt, State1:state711, State2:state839, Human Classification:2, cosine similarity: 0.9218749403953552
(9445), mantisbt, State1:state1239, State2:state1464, Human Classification:2, cosine similarity: 0.9401040077209473
(9446), mantisbt, State1:state494, State2:state711, Human Classification:2, cosine similarity: 0.8958332538604736
(9447), mantisbt, State1:state588, State2:state1449, Human Classification:2, cosine similarity: 0.9895831942558289
(9448), mantisbt, State1:state44, State2:state1449, Human Classification:2, cosine similarity: 0.8906248807907104
(9449), mantisbt, State1:state181, State2:state1344, Human Classification:2, cosine similarity: 0.9374998807907104
(9450), mantisbt, State1:state400, State2:state1155, Human Classification:2, cosine similarity: 0.9166665077209473
(9451), mantisbt, State1:state12, State2:state1486, Human Classification:2, cosine similarity: 0.9895831942558289
(9452), mantisbt, State1:state252, State2:state869, Human Classification:2, cosine similarity: 0.9166665077209473
(9453), mantisbt, State1:state22, State2:state484, Human Classification:2, cosine similarity: 0.9401041269302368
(9454), mantisbt, State1:state40, State2:state498, Human Classification:1, cosine similarity: 0.9895832538604736
(9455), mantisbt, State1:state280, State2:state1504, Human Classification:2, cosine similarity: 0.9348957538604736
(9456), mantisbt, State1:state134, State2:state1057, Human Classification:2, cosine similarity: 0.9036456942558289
(9457), mantisbt, State1:state40, State2:state1079, Human Classification:2, cosine similarity: 0.9218749403953552
(9458), mantisbt, State1:state400, State2:state1629, Human Classification:2, cosine similarity: 0.9687499403953552
(9459), mantisbt, State1:state44, State2:state315, Human Classification:2, cosine similarity: 0.947916567325592
(9460), mantisbt, State1:state1397, State2:state1625, Human Classification:2, cosine similarity: 0.9895832538604736
(9461), mantisbt, State1:state1397, State2:state1649, Human Classification:2, cosine similarity: 0.9843748807907104
(9462), mantisbt, State1:state14, State2:state880, Human Classification:2, cosine similarity: 0.9609373807907104
(9463), mantisbt, State1:state12, State2:state467, Human Classification:2, cosine similarity: 0.9765623211860657
(9464), mantisbt, State1:state531, State2:state1371, Human Classification:1, cosine similarity: 0.9999999403953552
(9465), mantisbt, State1:state9, State2:state1609, Human Classification:2, cosine similarity: 0.924479067325592
(9466), mantisbt, State1:state711, State2:state1072, Human Classification:2, cosine similarity: 0.9817706942558289
(9467), mantisbt, State1:state70, State2:state1030, Human Classification:2, cosine similarity: 0.924479067325592
(9468), mantisbt, State1:state228, State2:state1656, Human Classification:2, cosine similarity: 0.9765623211860657
(9469), mantisbt, State1:state70, State2:state390, Human Classification:2, cosine similarity: 0.9166665077209473
(9470), mantisbt, State1:state745, State2:state1445, Human Classification:2, cosine similarity: 0.9583331346511841
(9471), mantisbt, State1:state218, State2:state983, Human Classification:2, cosine similarity: 0.9687499403953552
(9472), mantisbt, State1:state260, State2:state1344, Human Classification:2, cosine similarity: 0.9166665077209473
(9473), mantisbt, State1:state276, State2:state1549, Human Classification:2, cosine similarity: 0.9661456942558289
(9474), mantisbt, State1:state561, State2:state1421, Human Classification:2, cosine similarity: 0.9713541269302368
(9475), mantisbt, State1:state181, State2:state1000, Human Classification:2, cosine similarity: 0.885416567325592
(9476), mantisbt, State1:state470, State2:state581, Human Classification:1, cosine similarity: 0.9999999403953552
(9477), mantisbt, State1:state28, State2:state711, Human Classification:1, cosine similarity: 0.9973957538604736
(9478), mantisbt, State1:state221, State2:state602, Human Classification:2, cosine similarity: 0.9166665077209473
(9479), mantisbt, State1:state566, State2:state1164, Human Classification:2, cosine similarity: 0.9765624403953552
(9480), mantisbt, State1:state1400, State2:state1445, Human Classification:1, cosine similarity: 0.9999999403953552
(9481), mantisbt, State1:state1344, State2:state1649, Human Classification:2, cosine similarity: 0.9218749403953552
(9482), mantisbt, State1:state9, State2:state1209, Human Classification:2, cosine similarity: 0.9348957538604736
(9483), mantisbt, State1:state653, State2:state711, Human Classification:2, cosine similarity: 0.9218749403953552
(9484), mantisbt, State1:state248, State2:state1518, Human Classification:2, cosine similarity: 0.9739581942558289
(9485), mantisbt, State1:state256, State2:state1371, Human Classification:2, cosine similarity: 0.9166665077209473
(9486), mantisbt, State1:state18, State2:state244, Human Classification:2, cosine similarity: 0.9140623807907104
(9487), mantisbt, State1:state3, State2:state933, Human Classification:2, cosine similarity: 0.9062498211860657
(9488), mantisbt, State1:state256, State2:state400, Human Classification:1, cosine similarity: 0.9635415077209473
(9489), mantisbt, State1:state37, State2:state467, Human Classification:2, cosine similarity: 0.9791665077209473
(9490), mantisbt, State1:state208, State2:state228, Human Classification:2, cosine similarity: 0.854166567325592
(9491), mantisbt, State1:state244, State2:state740, Human Classification:2, cosine similarity: 0.9166665077209473
(9492), mantisbt, State1:state16, State2:state408, Human Classification:2, cosine similarity: 0.9062498211860657
(9493), mantisbt, State1:state244, State2:state1079, Human Classification:2, cosine similarity: 0.9166665077209473
(9494), mantisbt, State1:state390, State2:state1225, Human Classification:2, cosine similarity: 0.963541567325592
(9495), mantisbt, State1:state236, State2:state1027, Human Classification:2, cosine similarity: 0.9661457538604736
(9496), mantisbt, State1:state31, State2:state224, Human Classification:2, cosine similarity: 0.9739581942558289
(9497), mantisbt, State1:state252, State2:state1609, Human Classification:2, cosine similarity: 0.9765624403953552
(9498), mantisbt, State1:state467, State2:state1209, Human Classification:2, cosine similarity: 0.9869791269302368
(9499), mantisbt, State1:state1344, State2:state1646, Human Classification:2, cosine similarity: 0.9218749403953552
(9500), mantisbt, State1:state134, State2:state616, Human Classification:2, cosine similarity: 0.9166664481163025
(9501), mantisbt, State1:state535, State2:state1504, Human Classification:2, cosine similarity: 0.9348957538604736
(9502), mantisbt, State1:state311, State2:state588, Human Classification:2, cosine similarity: 0.8593748807907104
(9503), mantisbt, State1:state703, State2:state1649, Human Classification:2, cosine similarity: 0.9791665077209473
(9504), mantisbt, State1:state487, State2:state1445, Human Classification:2, cosine similarity: 0.9609373211860657
(9505), mantisbt, State1:state311, State2:state933, Human Classification:2, cosine similarity: 0.869791567325592
(9506), mantisbt, State1:state152, State2:state498, Human Classification:2, cosine similarity: 0.9921874403953552
(9507), mantisbt, State1:state16, State2:state844, Human Classification:2, cosine similarity: 0.9296873807907104
(9508), mantisbt, State1:state272, State2:state1518, Human Classification:2, cosine similarity: 0.9765624403953552
(9509), mantisbt, State1:state895, State2:state1397, Human Classification:2, cosine similarity: 0.9895831942558289
(9510), mantisbt, State1:state264, State2:state1445, Human Classification:2, cosine similarity: 0.9166665077209473
(9511), mantisbt, State1:state240, State2:state531, Human Classification:2, cosine similarity: 0.9166665077209473
(9512), mantisbt, State1:state240, State2:state535, Human Classification:1, cosine similarity: 0.9557291269302368
(9513), mantisbt, State1:state364, State2:state1649, Human Classification:2, cosine similarity: 0.9739581942558289
(9514), mantisbt, State1:state260, State2:state1027, Human Classification:2, cosine similarity: 0.9687499403953552
(9515), mantisbt, State1:state264, State2:state1344, Human Classification:2, cosine similarity: 0.9166665077209473
(9516), mantisbt, State1:state3, State2:state1000, Human Classification:2, cosine similarity: 0.9036456942558289
(9517), mantisbt, State1:state137, State2:state729, Human Classification:2, cosine similarity: 0.8437498211860657
(9518), mantisbt, State1:state1038, State2:state1504, Human Classification:2, cosine similarity: 0.9166665077209473
(9519), mantisbt, State1:index, State2:state494, Human Classification:2, cosine similarity: 0.9322915077209473
(9520), mantisbt, State1:state571, State2:state1264, Human Classification:2, cosine similarity: 0.9244790077209473
(9521), mantisbt, State1:state1000, State2:state1248, Human Classification:2, cosine similarity: 0.932291567325592
(9522), mantisbt, State1:state203, State2:state1609, Human Classification:2, cosine similarity: 0.9895832538604736
(9523), mantisbt, State1:state470, State2:state578, Human Classification:2, cosine similarity: 0.924479067325592
(9524), mantisbt, State1:state22, State2:state268, Human Classification:2, cosine similarity: 0.9374998211860657
(9525), mantisbt, State1:state280, State2:state1421, Human Classification:2, cosine similarity: 0.9739582538604736
(9526), mantisbt, State1:state218, State2:state598, Human Classification:2, cosine similarity: 0.9765624403953552
(9527), mantisbt, State1:state1155, State2:state1472, Human Classification:2, cosine similarity: 0.9270832538604736
(9528), mantisbt, State1:state9, State2:state40, Human Classification:2, cosine similarity: 0.9218749403953552
(9529), mantisbt, State1:state70, State2:state1464, Human Classification:1, cosine similarity: 0.9999999403953552
(9530), mantisbt, State1:state285, State2:state1632, Human Classification:2, cosine similarity: 0.9895832538604736
(9531), mantisbt, State1:state22, State2:state839, Human Classification:2, cosine similarity: 0.9531249403953552
(9532), mantisbt, State1:state729, State2:state913, Human Classification:2, cosine similarity: 0.9192706942558289
(9533), mantisbt, State1:state221, State2:state1512, Human Classification:2, cosine similarity: 0.9661456942558289
(9534), mantisbt, State1:state566, State2:state844, Human Classification:2, cosine similarity: 0.9765624403953552
(9535), mantisbt, State1:state528, State2:state836, Human Classification:2, cosine similarity: 0.9557290077209473
(9536), mantisbt, State1:state20, State2:state315, Human Classification:2, cosine similarity: 0.885416567325592
(9537), mantisbt, State1:state895, State2:state1632, Human Classification:2, cosine similarity: 0.9973957538604736
(9538), mantisbt, State1:state264, State2:state400, Human Classification:1, cosine similarity: 0.955729067325592
(9539), mantisbt, State1:state494, State2:state745, Human Classification:2, cosine similarity: 0.9557290077209473
(9540), mantisbt, State1:state232, State2:state1472, Human Classification:2, cosine similarity: 0.979166567325592
(9541), mantisbt, State1:state20, State2:state203, Human Classification:2, cosine similarity: 0.9479165077209473
(9542), mantisbt, State1:state1044, State2:state1646, Human Classification:2, cosine similarity: 0.9687498807907104
(9543), mantisbt, State1:state14, State2:state1351, Human Classification:2, cosine similarity: 0.955729067325592
(9544), mantisbt, State1:state31, State2:state1371, Human Classification:2, cosine similarity: 0.9218749403953552
(9545), mantisbt, State1:state518, State2:state1038, Human Classification:2, cosine similarity: 0.940104067325592
(9546), mantisbt, State1:state378, State2:state1421, Human Classification:2, cosine similarity: 0.9739582538604736
(9547), mantisbt, State1:state285, State2:state913, Human Classification:1, cosine similarity: 0.9973957538604736
(9548), mantisbt, State1:state16, State2:state470, Human Classification:2, cosine similarity: 0.9739582538604736
(9549), mantisbt, State1:state203, State2:state535, Human Classification:2, cosine similarity: 0.9765624403953552
(9550), mantisbt, State1:state836, State2:state1421, Human Classification:2, cosine similarity: 0.9843748807907104
(9551), mantisbt, State1:state16, State2:state51, Human Classification:2, cosine similarity: 0.9739582538604736
(9552), mantisbt, State1:state414, State2:state1221, Human Classification:2, cosine similarity: 0.9244790077209473
(9553), mantisbt, State1:state1445, State2:state1629, Human Classification:2, cosine similarity: 0.9296874403953552
(9554), mantisbt, State1:state24, State2:state598, Human Classification:2, cosine similarity: 0.9505206942558289
(9555), mantisbt, State1:state14, State2:state1649, Human Classification:2, cosine similarity: 0.955729067325592
(9556), mantisbt, State1:state348, State2:state1421, Human Classification:2, cosine similarity: 0.9583332538604736
(9557), mantisbt, State1:state3, State2:state1209, Human Classification:2, cosine similarity: 0.9114581942558289
(9558), mantisbt, State1:state1155, State2:state1221, Human Classification:1, cosine similarity: 0.9999999403953552
(9559), mantisbt, State1:state18, State2:state711, Human Classification:2, cosine similarity: 0.9296873807907104
(9560), mantisbt, State1:state414, State2:state1371, Human Classification:2, cosine similarity: 0.9244790077209473
(9561), mantisbt, State1:state34, State2:state653, Human Classification:2, cosine similarity: 0.924479067325592
(9562), mantisbt, State1:state9, State2:state518, Human Classification:2, cosine similarity: 0.940104067325592
(9563), mantisbt, State1:state9, State2:state236, Human Classification:2, cosine similarity: 0.9166665077209473
(9564), mantisbt, State1:state986, State2:state1397, Human Classification:2, cosine similarity: 0.9401041269302368
(9565), mantisbt, State1:state729, State2:state880, Human Classification:2, cosine similarity: 0.9531248807907104
(9566), mantisbt, State1:state14, State2:state609, Human Classification:2, cosine similarity: 0.9296873807907104
(9567), mantisbt, State1:state1371, State2:state1421, Human Classification:2, cosine similarity: 0.9270832538604736
(9568), mantisbt, State1:state70, State2:state228, Human Classification:2, cosine similarity: 0.9166665077209473
(9569), mantisbt, State1:state983, State2:state1397, Human Classification:2, cosine similarity: 0.9921874403953552
(9570), mantisbt, State1:state280, State2:state1209, Human Classification:2, cosine similarity: 0.971354067325592
(9571), mantisbt, State1:state51, State2:state470, Human Classification:1, cosine similarity: 0.9999999403953552
(9572), mantisbt, State1:state70, State2:state1625, Human Classification:2, cosine similarity: 0.9270832538604736
(9573), mantisbt, State1:state561, State2:state844, Human Classification:2, cosine similarity: 0.9739581942558289
(9574), mantisbt, State1:state16, State2:state1632, Human Classification:2, cosine similarity: 0.9348957538604736
(9575), mantisbt, State1:state16, State2:state740, Human Classification:2, cosine similarity: 0.9739582538604736
(9576), mantisbt, State1:state740, State2:state913, Human Classification:2, cosine similarity: 0.9348957538604736
(9577), mantisbt, State1:state913, State2:state1053, Human Classification:2, cosine similarity: 0.9348957538604736
(9578), mantisbt, State1:state653, State2:state895, Human Classification:2, cosine similarity: 0.9296874403953552
(9579), mantisbt, State1:state1030, State2:state1652, Human Classification:2, cosine similarity: 0.924479067325592
(9580), mantisbt, State1:state272, State2:state1225, Human Classification:2, cosine similarity: 0.9661456942558289
(9581), mantisbt, State1:state22, State2:state1652, Human Classification:2, cosine similarity: 0.9531249403953552
(9582), mantisbt, State1:state37, State2:state40, Human Classification:1, cosine similarity: 0.9843748211860657
(9583), mantisbt, State1:state561, State2:state729, Human Classification:2, cosine similarity: 0.9739581942558289
(9584), mantisbt, State1:state484, State2:state1239, Human Classification:2, cosine similarity: 0.9661456942558289
(9585), mantisbt, State1:state1072, State2:state1504, Human Classification:2, cosine similarity: 0.9114582538604736
(9586), mantisbt, State1:state7, State2:state1486, Human Classification:2, cosine similarity: 0.979166567325592
(9587), mantisbt, State1:state561, State2:state1344, Human Classification:2, cosine similarity: 0.9166665077209473
(9588), mantisbt, State1:state256, State2:state1400, Human Classification:2, cosine similarity: 0.9166665077209473
(9589), mantisbt, State1:state1164, State2:state1518, Human Classification:2, cosine similarity: 0.9973957538604736
(9590), mantisbt, State1:state181, State2:state224, Human Classification:2, cosine similarity: 0.8828123807907104
(9591), mantisbt, State1:state933, State2:state1400, Human Classification:2, cosine similarity: 0.932291567325592
(9592), mantisbt, State1:state1239, State2:state1646, Human Classification:2, cosine similarity: 0.9270832538604736
(9593), mantisbt, State1:state28, State2:state181, Human Classification:2, cosine similarity: 0.8802082538604736
(9594), mantisbt, State1:state248, State2:state571, Human Classification:1, cosine similarity: 0.9999999403953552
(9595), mantisbt, State1:state166, State2:state1053, Human Classification:2, cosine similarity: 0.9296874403953552
(9596), mantisbt, State1:state588, State2:state1221, Human Classification:2, cosine similarity: 0.9218749403953552
(9597), mantisbt, State1:state272, State2:state901, Human Classification:2, cosine similarity: 0.9765624403953552
(9598), mantisbt, State1:state745, State2:state1410, Human Classification:2, cosine similarity: 0.9583331346511841
(9599), mantisbt, State1:state430, State2:state1652, Human Classification:2, cosine similarity: 0.9166665077209473
(9600), mantisbt, State1:state566, State2:state609, Human Classification:2, cosine similarity: 0.8749998211860657
(9601), mantisbt, State1:state264, State2:state311, Human Classification:2, cosine similarity: 0.8645832538604736
(9602), mantisbt, State1:state5, State2:state1177, Human Classification:2, cosine similarity: 0.9531249403953552
(9603), mantisbt, State1:state181, State2:state232, Human Classification:2, cosine similarity: 0.8880207538604736
(9604), mantisbt, State1:state203, State2:state1589, Human Classification:2, cosine similarity: 0.9270832538604736
