(0), addressbook, State1:state233, State2:state550, Human Classification:2, cosine similarity: 0.8932291269302368
(7356), dimeshift, State1:state209, State2:state505, Human Classification:2, cosine similarity: 0.42447906732559204
(7357), dimeshift, State1:state456, State2:state570, Human Classification:2, cosine similarity: 0.4244791269302368
(7358), dimeshift, State1:state8, State2:state577, Human Classification:2, cosine similarity: 0.46354159712791443
(7359), dimeshift, State1:state87, State2:state562, Human Classification:2, cosine similarity: 0.43489575386047363
(7360), dimeshift, State1:state133, State2:state156, Human Classification:2, cosine similarity: 0.9270831942558289
(7361), dimeshift, State1:state82, State2:state566, Human Classification:2, cosine similarity: 0.4140624403953552
(7362), dimeshift, State1:state94, State2:state144, Human Classification:2, cosine similarity: 0.8906248807907104
(7363), dimeshift, State1:state103, State2:state514, Human Classification:2, cosine similarity: 0.4244791269302368
(7364), dimeshift, State1:state14, State2:state42, Human Classification:2, cosine similarity: 0.9531248211860657
(7365), dimeshift, State1:state69, State2:state554, Human Classification:2, cosine similarity: 0.3932291269302368
(7366), dimeshift, State1:state6, State2:state131, Human Classification:2, cosine similarity: 0.9843748807907104
(7367), dimeshift, State1:state220, State2:state516, Human Classification:2, cosine similarity: 0.4296874403953552
(7368), dimeshift, State1:state87, State2:state578, Human Classification:2, cosine similarity: 0.43489575386047363
(7369), dimeshift, State1:state156, State2:state596, Human Classification:1, cosine similarity: 0.466145783662796
(7370), dimeshift, State1:state18, State2:state71, Human Classification:2, cosine similarity: 0.6953123807907104
(7371), dimeshift, State1:state419, State2:state519, Human Classification:2, cosine similarity: 0.42447909712791443
(7372), dimeshift, State1:state465, State2:state623, Human Classification:2, cosine similarity: 0.442708283662796
(7373), dimeshift, State1:state140, State2:state247, Human Classification:2, cosine similarity: 0.7083332538604736
(7374), dimeshift, State1:state18, State2:state37, Human Classification:2, cosine similarity: 0.7135416269302368
(7375), dimeshift, State1:state146, State2:state522, Human Classification:2, cosine similarity: 0.4374999403953552
(7376), dimeshift, State1:state144, State2:state525, Human Classification:2, cosine similarity: 0.419270783662796
(7377), dimeshift, State1:state211, State2:state530, Human Classification:2, cosine similarity: 0.41927075386047363
(7378), dimeshift, State1:state71, State2:state82, Human Classification:2, cosine similarity: 0.9401041269302368
(7379), dimeshift, State1:state487, State2:state555, Human Classification:2, cosine similarity: 0.45833325386047363
(7380), dimeshift, State1:state194, State2:state505, Human Classification:2, cosine similarity: 0.450520783662796
(7381), dimeshift, State1:state120, State2:state598, Human Classification:1, cosine similarity: 0.4453124403953552
(7382), dimeshift, State1:state4, State2:state577, Human Classification:2, cosine similarity: 0.4661458134651184
(7383), dimeshift, State1:state48, State2:state110, Human Classification:0, cosine similarity: 0.9999999403953552
(7384), dimeshift, State1:state220, State2:state415, Human Classification:2, cosine similarity: 0.9999999403953552
(7385), dimeshift, State1:state172, State2:state566, Human Classification:2, cosine similarity: 0.4322916269302368
(7386), dimeshift, State1:state167, State2:state519, Human Classification:2, cosine similarity: 0.4453124403953552
(7387), dimeshift, State1:state5, State2:state416, Human Classification:2, cosine similarity: 0.9531248211860657
(7388), dimeshift, State1:state10, State2:state432, Human Classification:2, cosine similarity: 0.9374998211860657
(7389), dimeshift, State1:state505, State2:state514, Human Classification:2, cosine similarity: 0.9895832538604736
(7390), dimeshift, State1:state509, State2:state591, Human Classification:2, cosine similarity: 0.901041567325592
(7391), dimeshift, State1:state596, State2:state615, Human Classification:2, cosine similarity: 0.9348957538604736
(7392), dimeshift, State1:state522, State2:state570, Human Classification:2, cosine similarity: 0.9895832538604736
(7393), dimeshift, State1:state82, State2:state471, Human Classification:2, cosine similarity: 0.893229067325592
(7394), dimeshift, State1:state482, State2:state612, Human Classification:2, cosine similarity: 0.419270783662796
(7395), dimeshift, State1:state110, State2:state116, Human Classification:2, cosine similarity: 0.963541567325592
(7396), dimeshift, State1:state15, State2:state219, Human Classification:2, cosine similarity: 0.9999999403953552
(7397), dimeshift, State1:state192, State2:state219, Human Classification:2, cosine similarity: 0.9531248807907104
(7398), dimeshift, State1:state423, State2:state463, Human Classification:2, cosine similarity: 0.9791665077209473
(7399), dimeshift, State1:state416, State2:state490, Human Classification:2, cosine similarity: 0.9427082538604736
(7400), dimeshift, State1:state92, State2:state494, Human Classification:2, cosine similarity: 0.9609373807907104
(7401), dimeshift, State1:state414, State2:state477, Human Classification:2, cosine similarity: 0.9505207538604736
(7402), dimeshift, State1:state175, State2:state578, Human Classification:2, cosine similarity: 0.4531249403953552
(7403), dimeshift, State1:state4, State2:state521, Human Classification:2, cosine similarity: 0.4661458134651184
(7404), dimeshift, State1:state506, State2:state586, Human Classification:2, cosine similarity: 0.9895832538604736
(7405), dimeshift, State1:state99, State2:state542, Human Classification:1, cosine similarity: 0.4583333134651184
(7406), dimeshift, State1:state471, State2:state594, Human Classification:2, cosine similarity: 0.518229067325592
(7407), dimeshift, State1:state104, State2:state421, Human Classification:2, cosine similarity: 0.9374998807907104
(7408), dimeshift, State1:state46, State2:state136, Human Classification:2, cosine similarity: 0.994791567325592
(7409), dimeshift, State1:state97, State2:state104, Human Classification:2, cosine similarity: 0.48697909712791443
(7410), dimeshift, State1:state474, State2:state530, Human Classification:2, cosine similarity: 0.43489575386047363
(7411), dimeshift, State1:state56, State2:state154, Human Classification:0, cosine similarity: 0.9999999403953552
(7412), dimeshift, State1:state133, State2:state175, Human Classification:2, cosine similarity: 0.9270832538604736
(7413), dimeshift, State1:state136, State2:state482, Human Classification:2, cosine similarity: 0.994791567325592
(7414), dimeshift, State1:state415, State2:state562, Human Classification:2, cosine similarity: 0.4453124403953552
(7415), dimeshift, State1:state463, State2:state490, Human Classification:2, cosine similarity: 0.963541567325592
(7416), dimeshift, State1:state5, State2:state519, Human Classification:2, cosine similarity: 0.4453124403953552
(7417), dimeshift, State1:state71, State2:state570, Human Classification:2, cosine similarity: 0.42708325386047363
(7418), dimeshift, State1:state30, State2:state220, Human Classification:2, cosine similarity: 0.9557290077209473
(7419), dimeshift, State1:state8, State2:state54, Human Classification:2, cosine similarity: 0.9609374403953552
(7420), dimeshift, State1:state25, State2:state465, Human Classification:2, cosine similarity: 0.8802082538604736
(7421), dimeshift, State1:state118, State2:state552, Human Classification:2, cosine similarity: 0.4479166269302368
(7422), dimeshift, State1:state97, State2:state175, Human Classification:2, cosine similarity: 0.9270832538604736
(7423), dimeshift, State1:state519, State2:state552, Human Classification:2, cosine similarity: 0.9999999403953552
(7424), dimeshift, State1:state510, State2:state582, Human Classification:0, cosine similarity: 0.9999999403953552
(7425), dimeshift, State1:state471, State2:state560, Human Classification:2, cosine similarity: 0.4453124403953552
(7426), dimeshift, State1:state419, State2:state474, Human Classification:2, cosine similarity: 0.6979165077209473
(7427), dimeshift, State1:state76, State2:state494, Human Classification:2, cosine similarity: 0.9322916269302368
(7428), dimeshift, State1:state18, State2:state25, Human Classification:2, cosine similarity: 0.6953123807907104
(7429), dimeshift, State1:state525, State2:state560, Human Classification:2, cosine similarity: 0.9427081942558289
(7430), dimeshift, State1:state113, State2:state217, Human Classification:2, cosine similarity: 0.7213540077209473
(7431), dimeshift, State1:state204, State2:state519, Human Classification:2, cosine similarity: 0.4479166567325592
(7432), dimeshift, State1:state204, State2:state542, Human Classification:2, cosine similarity: 0.450520783662796
(7433), dimeshift, State1:state421, State2:state582, Human Classification:2, cosine similarity: 0.4140624403953552
(7434), dimeshift, State1:state554, State2:state598, Human Classification:2, cosine similarity: 0.9453123807907104
(7435), dimeshift, State1:state255, State2:state510, Human Classification:2, cosine similarity: 0.4244791269302368
(7436), dimeshift, State1:state22, State2:state110, Human Classification:2, cosine similarity: 0.9791665077209473
(7437), dimeshift, State1:state154, State2:state565, Human Classification:2, cosine similarity: 0.434895783662796
(7438), dimeshift, State1:state505, State2:state510, Human Classification:2, cosine similarity: 0.986979067325592
(7439), dimeshift, State1:state56, State2:state477, Human Classification:2, cosine similarity: 0.9609374403953552
(7440), dimeshift, State1:state455, State2:state554, Human Classification:2, cosine similarity: 0.3906249403953552
(7441), dimeshift, State1:state492, State2:state526, Human Classification:2, cosine similarity: 0.4453124403953552
(7442), dimeshift, State1:state554, State2:state588, Human Classification:2, cosine similarity: 0.9635415077209473
(7443), dimeshift, State1:state10, State2:state136, Human Classification:0, cosine similarity: 0.9999999403953552
(7444), dimeshift, State1:state8, State2:state565, Human Classification:2, cosine similarity: 0.419270783662796
(7445), dimeshift, State1:state471, State2:state525, Human Classification:2, cosine similarity: 0.4869791269302368
(7446), dimeshift, State1:state113, State2:state560, Human Classification:2, cosine similarity: 0.4453124403953552
(7447), dimeshift, State1:state58, State2:state459, Human Classification:2, cosine similarity: 0.9661457538604736
(7448), dimeshift, State1:state463, State2:state494, Human Classification:2, cosine similarity: 0.9635415077209473
(7449), dimeshift, State1:state54, State2:state566, Human Classification:2, cosine similarity: 0.4374999403953552
(7450), dimeshift, State1:state175, State2:state562, Human Classification:2, cosine similarity: 0.4531249403953552
(7451), dimeshift, State1:state494, State2:state558, Human Classification:2, cosine similarity: 0.6614582538604736
(7452), dimeshift, State1:state255, State2:state542, Human Classification:2, cosine similarity: 0.4218749403953552
(7453), dimeshift, State1:state176, State2:state598, Human Classification:2, cosine similarity: 0.45572909712791443
(7454), dimeshift, State1:state554, State2:state612, Human Classification:2, cosine similarity: 0.9609373807907104
(7455), dimeshift, State1:state88, State2:state598, Human Classification:2, cosine similarity: 0.4531249701976776
(7456), dimeshift, State1:state18, State2:state46, Human Classification:2, cosine similarity: 0.7005207538604736
(7457), dimeshift, State1:state108, State2:state152, Human Classification:2, cosine similarity: 0.9609374403953552
(7458), dimeshift, State1:state41, State2:state56, Human Classification:2, cosine similarity: 0.9609374403953552
(7459), dimeshift, State1:state154, State2:state471, Human Classification:2, cosine similarity: 0.9348957538604736
(7460), dimeshift, State1:state192, State2:state519, Human Classification:2, cosine similarity: 0.45052075386047363
(7461), dimeshift, State1:state26, State2:state591, Human Classification:2, cosine similarity: 0.4453124403953552
(7462), dimeshift, State1:state189, State2:state423, Human Classification:2, cosine similarity: 0.9791665077209473
(7463), dimeshift, State1:state540, State2:state581, Human Classification:2, cosine similarity: 0.9557289481163025
(7464), dimeshift, State1:index, State2:state88, Human Classification:2, cosine similarity: 0.994791567325592
(7465), dimeshift, State1:state516, State2:state532, Human Classification:0, cosine similarity: 0.9999999403953552
(7466), dimeshift, State1:state220, State2:state554, Human Classification:2, cosine similarity: 0.3984374403953552
(7467), dimeshift, State1:state136, State2:state484, Human Classification:2, cosine similarity: 0.9791665077209473
(7468), dimeshift, State1:state69, State2:state594, Human Classification:2, cosine similarity: 0.458333283662796
(7469), dimeshift, State1:state456, State2:state586, Human Classification:2, cosine similarity: 0.4244791269302368
(7470), dimeshift, State1:state113, State2:state596, Human Classification:2, cosine similarity: 0.5286457538604736
(7471), dimeshift, State1:state201, State2:state414, Human Classification:2, cosine similarity: 0.9140624403953552
(7472), dimeshift, State1:state152, State2:state621, Human Classification:2, cosine similarity: 0.3776041269302368
(7473), dimeshift, State1:state423, State2:state572, Human Classification:2, cosine similarity: 0.4374999403953552
(7474), dimeshift, State1:state94, State2:state455, Human Classification:2, cosine similarity: 0.9296874403953552
(7475), dimeshift, State1:state176, State2:state456, Human Classification:2, cosine similarity: 0.9583331942558289
(7476), dimeshift, State1:state492, State2:state598, Human Classification:1, cosine similarity: 0.45833325386047363
(7477), dimeshift, State1:state432, State2:state562, Human Classification:2, cosine similarity: 0.5104166269302368
(7478), dimeshift, State1:state220, State2:state538, Human Classification:2, cosine similarity: 0.4687499403953552
(7479), dimeshift, State1:state80, State2:state558, Human Classification:1, cosine similarity: 0.729166567325592
(7480), dimeshift, State1:state22, State2:state51, Human Classification:2, cosine similarity: 0.9374998211860657
(7481), dimeshift, State1:state8, State2:state18, Human Classification:2, cosine similarity: 0.7005207538604736
(7482), dimeshift, State1:state51, State2:state58, Human Classification:2, cosine similarity: 0.9270831942558289
(7483), dimeshift, State1:state135, State2:state471, Human Classification:2, cosine similarity: 0.9348956346511841
(7484), dimeshift, State1:state22, State2:state199, Human Classification:2, cosine similarity: 0.705729067325592
(7485), dimeshift, State1:state565, State2:state566, Human Classification:2, cosine similarity: 0.955729067325592
(7486), dimeshift, State1:state478, State2:state505, Human Classification:2, cosine similarity: 0.442708283662796
(7487), dimeshift, State1:state71, State2:state509, Human Classification:2, cosine similarity: 0.4140624403953552
(7488), dimeshift, State1:state51, State2:state100, Human Classification:2, cosine similarity: 0.9374998211860657
(7489), dimeshift, State1:state88, State2:state612, Human Classification:2, cosine similarity: 0.419270783662796
(7490), dimeshift, State1:state18, State2:state621, Human Classification:2, cosine similarity: 0.3697916269302368
(7491), dimeshift, State1:state84, State2:state619, Human Classification:2, cosine similarity: 0.643229067325592
(7492), dimeshift, State1:state14, State2:state195, Human Classification:2, cosine similarity: 0.6640623807907104
(7493), dimeshift, State1:state51, State2:state456, Human Classification:2, cosine similarity: 0.4765624403953552
(7494), dimeshift, State1:state110, State2:state199, Human Classification:2, cosine similarity: 0.7005206942558289
(7495), dimeshift, State1:state133, State2:state621, Human Classification:2, cosine similarity: 0.4453124403953552
(7496), dimeshift, State1:state56, State2:state211, Human Classification:2, cosine similarity: 0.9062498211860657
(7497), dimeshift, State1:state562, State2:state586, Human Classification:2, cosine similarity: 0.9895832538604736
(7498), dimeshift, State1:state25, State2:state149, Human Classification:2, cosine similarity: 0.4765624403953552
(7499), dimeshift, State1:state14, State2:state572, Human Classification:2, cosine similarity: 0.4296874403953552
(7500), dimeshift, State1:state84, State2:state217, Human Classification:2, cosine similarity: 0.6979165077209473
(7501), dimeshift, State1:state18, State2:state196, Human Classification:2, cosine similarity: 0.697916567325592
(7502), dimeshift, State1:state8, State2:state156, Human Classification:2, cosine similarity: 0.9609373807907104
(7503), dimeshift, State1:state8, State2:state69, Human Classification:2, cosine similarity: 0.8932290077209473
(7504), dimeshift, State1:state204, State2:state235, Human Classification:2, cosine similarity: 0.7369790077209473
(7505), dimeshift, State1:state48, State2:state113, Human Classification:2, cosine similarity: 0.4921874403953552
(7506), dimeshift, State1:state35, State2:state104, Human Classification:2, cosine similarity: 0.48697909712791443
(7507), dimeshift, State1:state201, State2:state506, Human Classification:2, cosine similarity: 0.4322916269302368
(7508), dimeshift, State1:state262, State2:state577, Human Classification:2, cosine similarity: 0.533854067325592
(7509), dimeshift, State1:state477, State2:state535, Human Classification:2, cosine similarity: 0.4374999403953552
(7510), dimeshift, State1:state220, State2:state542, Human Classification:2, cosine similarity: 0.4479166269302368
(7511), dimeshift, State1:state506, State2:state566, Human Classification:2, cosine similarity: 0.986979067325592
(7512), dimeshift, State1:state71, State2:state211, Human Classification:2, cosine similarity: 0.9374999403953552
(7513), dimeshift, State1:state94, State2:state522, Human Classification:2, cosine similarity: 0.4374999403953552
(7514), dimeshift, State1:state131, State2:state532, Human Classification:2, cosine similarity: 0.4374999403953552
(7515), dimeshift, State1:state463, State2:state540, Human Classification:2, cosine similarity: 0.47135409712791443
(7516), dimeshift, State1:state25, State2:state582, Human Classification:2, cosine similarity: 0.419270783662796
(7517), dimeshift, State1:state94, State2:state146, Human Classification:0, cosine similarity: 0.9999999403953552
(7518), dimeshift, State1:state201, State2:state250, Human Classification:2, cosine similarity: 0.9218748211860657
(7519), dimeshift, State1:state235, State2:state482, Human Classification:2, cosine similarity: 0.7630206942558289
(7520), dimeshift, State1:state152, State2:state477, Human Classification:2, cosine similarity: 0.9583332538604736
(7521), dimeshift, State1:index, State2:state219, Human Classification:2, cosine similarity: 0.9427082538604736
(7522), dimeshift, State1:state265, State2:state478, Human Classification:2, cosine similarity: 0.9531248211860657
(7523), dimeshift, State1:state514, State2:state623, Human Classification:2, cosine similarity: 0.9895832538604736
(7524), dimeshift, State1:state118, State2:state591, Human Classification:2, cosine similarity: 0.45052075386047363
(7525), dimeshift, State1:state94, State2:state135, Human Classification:2, cosine similarity: 0.971354067325592
(7526), dimeshift, State1:state35, State2:state474, Human Classification:2, cosine similarity: 0.9374998211860657
(7527), dimeshift, State1:state26, State2:state82, Human Classification:2, cosine similarity: 0.9374998807907104
(7528), dimeshift, State1:state621, State2:state623, Human Classification:2, cosine similarity: 0.9348956942558289
(7529), dimeshift, State1:index, State2:state456, Human Classification:2, cosine similarity: 0.9843748807907104
(7530), dimeshift, State1:state235, State2:state459, Human Classification:2, cosine similarity: 0.7499998807907104
(7531), dimeshift, State1:state176, State2:state586, Human Classification:2, cosine similarity: 0.4401041269302368
(7532), dimeshift, State1:state506, State2:state581, Human Classification:2, cosine similarity: 0.9817707538604736
(7533), dimeshift, State1:state8, State2:state521, Human Classification:2, cosine similarity: 0.46354159712791443
(7534), dimeshift, State1:state15, State2:state108, Human Classification:2, cosine similarity: 0.9557290077209473
(7535), dimeshift, State1:state92, State2:state572, Human Classification:2, cosine similarity: 0.43489575386047363
(7536), dimeshift, State1:state37, State2:state175, Human Classification:2, cosine similarity: 0.9557290077209473
(7537), dimeshift, State1:state30, State2:state560, Human Classification:2, cosine similarity: 0.3828124403953552
(7538), dimeshift, State1:state26, State2:state581, Human Classification:2, cosine similarity: 0.419270783662796
(7539), dimeshift, State1:state100, State2:state566, Human Classification:2, cosine similarity: 0.4296874403953552
(7540), dimeshift, State1:state108, State2:state494, Human Classification:2, cosine similarity: 0.9609373807907104
(7541), dimeshift, State1:state175, State2:state478, Human Classification:2, cosine similarity: 0.9609373807907104
(7542), dimeshift, State1:state22, State2:state56, Human Classification:2, cosine similarity: 0.9661457538604736
(7543), dimeshift, State1:state94, State2:state477, Human Classification:2, cosine similarity: 0.7395832538604736
(7544), dimeshift, State1:state54, State2:state76, Human Classification:2, cosine similarity: 0.9192707538604736
(7545), dimeshift, State1:state169, State2:state455, Human Classification:2, cosine similarity: 0.9010416269302368
(7546), dimeshift, State1:state46, State2:state525, Human Classification:2, cosine similarity: 0.419270783662796
(7547), dimeshift, State1:state167, State2:state581, Human Classification:2, cosine similarity: 0.42708325386047363
(7548), dimeshift, State1:state88, State2:state457, Human Classification:0, cosine similarity: 0.9999999403953552
(7549), dimeshift, State1:state196, State2:state204, Human Classification:0, cosine similarity: 0.9999999403953552
(7550), dimeshift, State1:state20, State2:state516, Human Classification:2, cosine similarity: 0.4088541269302368
(7551), dimeshift, State1:state18, State2:state146, Human Classification:2, cosine similarity: 0.6953123807907104
(7552), dimeshift, State1:state4, State2:state94, Human Classification:2, cosine similarity: 0.7395832538604736
(7553), dimeshift, State1:state118, State2:state577, Human Classification:1, cosine similarity: 0.4687499403953552
(7554), dimeshift, State1:state149, State2:state490, Human Classification:2, cosine similarity: 0.9270831942558289
(7555), dimeshift, State1:state110, State2:state615, Human Classification:2, cosine similarity: 0.3932291269302368
(7556), dimeshift, State1:state490, State2:state510, Human Classification:2, cosine similarity: 0.4374999403953552
(7557), dimeshift, State1:state18, State2:state522, Human Classification:2, cosine similarity: 0.419270783662796
(7558), dimeshift, State1:state38, State2:state463, Human Classification:2, cosine similarity: 0.9791665077209473
(7559), dimeshift, State1:state192, State2:state255, Human Classification:2, cosine similarity: 0.7083332538604736
(7560), dimeshift, State1:state80, State2:state588, Human Classification:2, cosine similarity: 0.419270783662796
(7561), dimeshift, State1:state71, State2:state477, Human Classification:2, cosine similarity: 0.7395832538604736
(7562), dimeshift, State1:state46, State2:state144, Human Classification:0, cosine similarity: 0.9999999403953552
(7563), dimeshift, State1:state48, State2:state51, Human Classification:2, cosine similarity: 0.4921874403953552
(7564), dimeshift, State1:state139, State2:state591, Human Classification:2, cosine similarity: 0.4374999403953552
(7565), dimeshift, State1:state5, State2:state250, Human Classification:2, cosine similarity: 0.9505206346511841
(7566), dimeshift, State1:state42, State2:state530, Human Classification:2, cosine similarity: 0.4322916269302368
(7567), dimeshift, State1:state15, State2:state526, Human Classification:2, cosine similarity: 0.4348958134651184
(7568), dimeshift, State1:state103, State2:state530, Human Classification:2, cosine similarity: 0.4244791269302368
(7569), dimeshift, State1:state118, State2:state167, Human Classification:2, cosine similarity: 0.9531248807907104
(7570), dimeshift, State1:state25, State2:state535, Human Classification:2, cosine similarity: 0.4374999403953552
(7571), dimeshift, State1:state37, State2:state521, Human Classification:1, cosine similarity: 0.4453124403953552
(7572), dimeshift, State1:state18, State2:state209, Human Classification:0, cosine similarity: 0.986979067325592
(7573), dimeshift, State1:state80, State2:state525, Human Classification:2, cosine similarity: 0.41666659712791443
(7574), dimeshift, State1:state209, State2:state473, Human Classification:2, cosine similarity: 0.721354067325592
(7575), dimeshift, State1:state46, State2:state487, Human Classification:2, cosine similarity: 0.5104166269302368
(7576), dimeshift, State1:state104, State2:state217, Human Classification:2, cosine similarity: 0.697916567325592
(7577), dimeshift, State1:state37, State2:state88, Human Classification:2, cosine similarity: 0.9687498807907104
(7578), dimeshift, State1:state100, State2:state423, Human Classification:0, cosine similarity: 0.9999999403953552
(7579), dimeshift, State1:state149, State2:state456, Human Classification:2, cosine similarity: 0.4765624403953552
(7580), dimeshift, State1:state35, State2:state87, Human Classification:2, cosine similarity: 0.4765624403953552
(7581), dimeshift, State1:state54, State2:state414, Human Classification:2, cosine similarity: 0.9427082538604736
(7582), dimeshift, State1:state522, State2:state586, Human Classification:2, cosine similarity: 0.9895832538604736
(7583), mantisbt, State1:state18, State2:state745, Human Classification:2, cosine similarity: 0.9114581346511841
(7584), mantisbt, State1:state126, State2:state208, Human Classification:2, cosine similarity: 0.8932290077209473
(7585), mantisbt, State1:state288, State2:state895, Human Classification:2, cosine similarity: 0.9296873807907104
(7586), mantisbt, State1:state280, State2:state528, Human Classification:2, cosine similarity: 0.7656248807907104
(7587), mantisbt, State1:state1152, State2:state1400, Human Classification:2, cosine similarity: 0.9218748807907104
(7588), mantisbt, State1:state28, State2:state740, Human Classification:2, cosine similarity: 0.9244790077209473
(7589), mantisbt, State1:state16, State2:state1000, Human Classification:2, cosine similarity: 0.9062498807907104
(7590), mantisbt, State1:state933, State2:state1164, Human Classification:2, cosine similarity: 0.9531248211860657
(7591), mantisbt, State1:state20, State2:state609, Human Classification:2, cosine similarity: 0.854166567325592
(7592), mantisbt, State1:state218, State2:state1638, Human Classification:2, cosine similarity: 0.7890623807907104
(7593), mantisbt, State1:state430, State2:state1371, Human Classification:2, cosine similarity: 0.7734373807907104
(7594), mantisbt, State1:state706, State2:state869, Human Classification:1, cosine similarity: 0.9999999403953552
(7595), mantisbt, State1:state305, State2:state467, Human Classification:2, cosine similarity: 0.9322916269302368
(7596), mantisbt, State1:state34, State2:state280, Human Classification:2, cosine similarity: 0.783854067325592
(7597), mantisbt, State1:state364, State2:state531, Human Classification:2, cosine similarity: 0.7734373807907104
(7598), mantisbt, State1:state498, State2:state1556, Human Classification:2, cosine similarity: 0.9296873807907104
(7599), mantisbt, State1:state907, State2:state913, Human Classification:2, cosine similarity: 0.4166666269302368
(7600), mantisbt, State1:state408, State2:state571, Human Classification:1, cosine similarity: 0.9999999403953552
(7601), mantisbt, State1:state1209, State2:state1397, Human Classification:2, cosine similarity: 0.9609373211860657
(7602), mantisbt, State1:state126, State2:state895, Human Classification:2, cosine similarity: 0.9296873807907104
(7603), mantisbt, State1:state1371, State2:state1445, Human Classification:1, cosine similarity: 0.9999999403953552
(7604), mantisbt, State1:state22, State2:state31, Human Classification:2, cosine similarity: 0.8828124403953552
(7605), mantisbt, State1:state232, State2:state913, Human Classification:2, cosine similarity: 0.7890623807907104
(7606), mantisbt, State1:state484, State2:state518, Human Classification:2, cosine similarity: 0.9244791269302368
(7607), mantisbt, State1:state51, State2:state528, Human Classification:2, cosine similarity: 0.9192707538604736
(7608), mantisbt, State1:state244, State2:state706, Human Classification:2, cosine similarity: 0.7734373807907104
(7609), mantisbt, State1:state264, State2:state1625, Human Classification:2, cosine similarity: 0.7890623807907104
(7610), mantisbt, State1:state844, State2:state1155, Human Classification:2, cosine similarity: 0.9218748807907104
(7611), mantisbt, State1:state34, State2:state37, Human Classification:1, cosine similarity: 0.5703124403953552
(7612), mantisbt, State1:state315, State2:state528, Human Classification:2, cosine similarity: 0.9192707538604736
(7613), mantisbt, State1:state487, State2:state869, Human Classification:2, cosine similarity: 0.9062499403953552
(7614), mantisbt, State1:state224, State2:state581, Human Classification:2, cosine similarity: 0.7734373807907104
(7615), mantisbt, State1:state181, State2:state1656, Human Classification:2, cosine similarity: 0.940104067325592
(7616), mantisbt, State1:state152, State2:state400, Human Classification:2, cosine similarity: 0.7890623807907104
(7617), mantisbt, State1:state430, State2:state1464, Human Classification:2, cosine similarity: 0.7734373807907104
(7618), mantisbt, State1:state880, State2:state1638, Human Classification:2, cosine similarity: 0.9374998807907104
(7619), mantisbt, State1:state609, State2:state1371, Human Classification:2, cosine similarity: 0.9114582538604736
(7620), mantisbt, State1:state1445, State2:state1504, Human Classification:2, cosine similarity: 0.9062498807907104
(7621), mantisbt, State1:state745, State2:state1486, Human Classification:2, cosine similarity: 0.9270832538604736
(7622), mantisbt, State1:state14, State2:state378, Human Classification:2, cosine similarity: 0.7734374403953552
(7623), mantisbt, State1:state364, State2:state933, Human Classification:2, cosine similarity: 0.768229067325592
(7624), mantisbt, State1:state221, State2:state224, Human Classification:1, cosine similarity: 0.9999999403953552
(7625), mantisbt, State1:state311, State2:state740, Human Classification:2, cosine similarity: 0.6927081346511841
(7626), mantisbt, State1:state181, State2:state1027, Human Classification:2, cosine similarity: 0.9140623807907104
(7627), mantisbt, State1:state203, State2:state1038, Human Classification:2, cosine similarity: 0.9270831942558289
(7628), mantisbt, State1:state134, State2:state252, Human Classification:2, cosine similarity: 0.7499998807907104
(7629), mantisbt, State1:state232, State2:state430, Human Classification:1, cosine similarity: 0.9999999403953552
(7630), mantisbt, State1:state616, State2:state1030, Human Classification:2, cosine similarity: 0.9062498211860657
(7631), mantisbt, State1:state1264, State2:state1410, Human Classification:1, cosine similarity: 0.9999999403953552
(7632), mantisbt, State1:state581, State2:state1556, Human Classification:1, cosine similarity: 0.9999999403953552
(7633), mantisbt, State1:state933, State2:state1632, Human Classification:2, cosine similarity: 0.9374998807907104
(7634), mantisbt, State1:state134, State2:state983, Human Classification:2, cosine similarity: 0.8645832538604736
(7635), mantisbt, State1:state1518, State2:state1629, Human Classification:2, cosine similarity: 0.9895831942558289
(7636), mantisbt, State1:state7, State2:state1652, Human Classification:2, cosine similarity: 0.924479067325592
(7637), mantisbt, State1:state9, State2:state609, Human Classification:2, cosine similarity: 0.9114582538604736
(7638), mantisbt, State1:state566, State2:state1177, Human Classification:2, cosine similarity: 0.7734373807907104
(7639), mantisbt, State1:state7, State2:state1248, Human Classification:2, cosine similarity: 0.924479067325592
(7640), mantisbt, State1:index, State2:state1027, Human Classification:2, cosine similarity: 0.8802081942558289
(7641), mantisbt, State1:state408, State2:state598, Human Classification:2, cosine similarity: 0.7890623807907104
(7642), mantisbt, State1:state913, State2:state1351, Human Classification:2, cosine similarity: 0.9583332538604736
(7643), mantisbt, State1:state12, State2:state221, Human Classification:2, cosine similarity: 0.7760415077209473
(7644), mantisbt, State1:state224, State2:state1155, Human Classification:2, cosine similarity: 0.7734373807907104
(7645), mantisbt, State1:state1464, State2:state1619, Human Classification:1, cosine similarity: 0.9999999403953552
(7646), mantisbt, State1:state498, State2:state740, Human Classification:2, cosine similarity: 0.9296873807907104
(7647), mantisbt, State1:state288, State2:state913, Human Classification:2, cosine similarity: 0.9192707538604736
(7648), mantisbt, State1:state51, State2:state933, Human Classification:2, cosine similarity: 0.901041567325592
(7649), mantisbt, State1:state28, State2:state484, Human Classification:2, cosine similarity: 0.9140623807907104
(7650), mantisbt, State1:state400, State2:state566, Human Classification:1, cosine similarity: 0.9999999403953552
(7651), mantisbt, State1:state308, State2:state581, Human Classification:2, cosine similarity: 0.9062498807907104
(7652), mantisbt, State1:state24, State2:state609, Human Classification:2, cosine similarity: 0.9140623807907104
